Sample,Epsilon 0,Epsilon 1,Epsilon 2,Epsilon 4,Epsilon 8,Epsilon 16,Epsilon 32
57,0,0.053474269807338715,0.15713919699192047,0.23267671465873718,0.36976590752601624,0.6315755844116211,0.9571978449821472
58,0,0.05793561041355133,0.017962194979190826,0.08198469132184982,0.36639827489852905,0.5851536989212036,0.9717544317245483
60,0,0.0,0.019306208938360214,0.06798028945922852,0.18921200931072235,0.20593903958797455,0.4287853240966797
61,0,0.07431287318468094,0.23655739426612854,0.3955827057361603,0.1092657670378685,0.1850779503583908,0.427552193403244
62,0,0.14438959956169128,0.10648388415575027,0.02757030539214611,0.053477827459573746,0.17626506090164185,0.08393288403749466
63,0,0.03316440060734749,0.06742377579212189,0.1801857352256775,0.686369776725769,0.7524135708808899,0.8123744130134583
65,0,0.17316026985645294,0.05396217852830887,0.06607924401760101,0.2572719156742096,0.5590918064117432,0.4489745497703552
66,0,0.11838147789239883,0.0916900560259819,0.22753708064556122,0.1824726015329361,0.34043893218040466,0.31857192516326904
67,0,0.09156332910060883,0.36744895577430725,0.40334352850914,0.20101556181907654,0.4162956178188324,0.6406532526016235
68,0,0.03680664300918579,0.09838221222162247,0.04987448826432228,0.44960644841194153,0.3492599129676819,0.4930051565170288
69,0,0.10829369723796844,0.039660822600126266,0.0556497797369957,0.22266291081905365,0.22165146470069885,0.2542637288570404
70,0,0.10899783670902252,0.20466218888759613,0.37410756945610046,0.4564145505428314,0.5224499106407166,0.3205646872520447
71,0,0.1812145709991455,0.055789764970541,0.12457940727472305,0.23395505547523499,0.2282174527645111,0.2769893407821655
72,0,0.280238538980484,0.21212275326251984,0.11682493984699249,0.4451901316642761,0.9332157969474792,0.9690965414047241
73,0,0.06655661016702652,0.13407409191131592,0.11491361260414124,0.08852632343769073,0.5795157551765442,0.6844397187232971
75,0,0.0,0.08270739018917084,0.16666355729103088,0.03905296325683594,0.039269622415304184,0.1337503343820572
76,0,0.35910025238990784,0.14607521891593933,0.10489115118980408,0.3103548586368561,0.17193102836608887,0.5282328724861145
77,0,0.019404834136366844,0.03085959330201149,0.05433524399995804,0.35982656478881836,0.4798382520675659,0.9511175751686096
78,0,0.0,0.22869354486465454,0.7703903317451477,0.2219277322292328,0.6336576342582703,0.7538183927536011
79,0,0.07666873931884766,0.06850090622901917,0.11265987902879715,0.2556195855140686,0.6993135809898376,0.47026902437210083
80,0,0.25963976979255676,0.0927906408905983,0.32259389758110046,0.23884989321231842,0.3456079959869385,0.37195104360580444
81,0,0.27647408843040466,0.38759031891822815,0.3148404061794281,0.7443994283676147,0.5861314535140991,0.9427032470703125
82,0,0.09378036856651306,0.0795523077249527,0.1777563840150833,0.13493706285953522,0.3337216079235077,0.40271350741386414
83,0,0.04126754030585289,0.07243296504020691,0.11989007890224457,0.11573909968137741,0.32339566946029663,0.3262035548686981
84,0,0.10336875170469284,0.06587114185094833,0.10609357059001923,0.9133806228637695,0.6867777705192566,0.4479331076145172
85,0,0.10021264106035233,0.05657712370157242,0.04817711189389229,0.131045401096344,0.596360981464386,0.629123866558075
86,0,0.041463565081357956,0.027004394680261612,0.019783945754170418,0.12673337757587433,0.37556248903274536,0.5699735879898071
87,0,0.12617938220500946,0.17636054754257202,0.3043992221355438,0.12751688063144684,0.1820516437292099,0.29995590448379517
88,0,0.078722283244133,0.28087061643600464,0.3712857663631439,0.6102166175842285,0.2361307144165039,0.6636446714401245
89,0,0.05010513961315155,0.12339843809604645,0.25041085481643677,0.6647043824195862,0.759246289730072,0.3543088138103485
91,0,0.1173422560095787,0.3775835633277893,0.4258400499820709,0.5342782735824585,0.38531672954559326,0.8486117124557495
92,0,0.08886881172657013,0.22558481991291046,0.17378737032413483,0.0756525993347168,0.19712021946907043,0.5126833319664001
93,0,0.04996318742632866,0.06488734483718872,0.2572788894176483,0.9232576489448547,0.9506217837333679,0.7029715776443481
94,0,0.0,0.017771776765584946,0.057841211557388306,0.2977580726146698,0.7716254591941833,0.9858621954917908
95,0,0.019165901467204094,0.03537494316697121,0.11732300370931625,0.24350087344646454,0.5558260679244995,0.8236111402511597
96,0,0.02675236389040947,0.0071712820790708065,0.030278338119387627,0.14249758422374725,0.34453320503234863,0.3221454620361328
97,0,0.04585176706314087,0.1534007340669632,0.2539457082748413,0.17816683650016785,0.19600427150726318,0.290142685174942
98,0,0.05587126314640045,0.024540409445762634,0.06105869635939598,0.09010092914104462,0.707155704498291,0.2747521996498108
99,0,0.18007121980190277,0.07133985310792923,0.08538632839918137,0.3753618597984314,0.6243464946746826,0.9586453437805176
100,0,0.13277548551559448,0.10171882808208466,0.10294957458972931,0.5956659913063049,0.6352753043174744,0.36234694719314575
101,0,0.10605420172214508,0.06611026078462601,0.09443411231040955,0.10126882791519165,0.34618982672691345,0.8380958437919617
102,0,0.14783033728599548,0.07650171220302582,0.07578454911708832,0.4370957911014557,0.7509772181510925,0.9463872313499451
103,0,0.0,0.022461501881480217,0.031400635838508606,0.1205972284078598,0.1170639768242836,0.9548919200897217
106,0,0.09218659996986389,0.14219319820404053,0.32770657539367676,0.3833544850349426,0.47936326265335083,0.23354412615299225
107,0,0.06807827204465866,0.2671223282814026,0.5798363089561462,0.4378128945827484,0.48964202404022217,0.4100138545036316
108,0,0.035615406930446625,0.021033763885498047,0.014356820844113827,0.32980212569236755,0.10619524866342545,0.18697334825992584
109,0,0.0,0.16352084279060364,0.09991735965013504,0.23762337863445282,0.27370691299438477,0.4751860201358795
111,0,0.13512489199638367,0.17275291681289673,0.2555616497993469,0.37963470816612244,0.8543211817741394,0.8938817381858826
114,0,0.0,0.05762868747115135,0.21172980964183807,0.45908427238464355,0.3418623208999634,0.4801017642021179
115,0,0.08761497586965561,0.08947860449552536,0.038969915360212326,0.22529710829257965,0.2860211133956909,0.42664530873298645
116,0,0.12148673832416534,0.14881254732608795,0.34660604596138,0.36882349848747253,0.2680332660675049,0.9204974174499512
117,0,0.06451984494924545,0.1125064417719841,0.5848625302314758,0.8161104917526245,0.25109368562698364,0.23475417494773865
118,0,0.07724177092313766,0.05639709532260895,0.19972215592861176,0.5089065432548523,0.20115597546100616,0.65785151720047
120,0,0.12527385354042053,0.9764305949211121,0.9997850060462952,0.9999929666519165,0.9999992847442627,0.9999936819076538
121,0,0.028130920603871346,0.1489061564207077,0.42244330048561096,0.5449919104576111,0.4902953803539276,0.5268002152442932
122,0,0.06939911097288132,0.13176658749580383,0.11677265912294388,0.1467348337173462,0.0986521914601326,0.44625136256217957
123,0,0.2372852861881256,0.3802204430103302,0.22799962759017944,0.45172542333602905,0.2012157291173935,0.39358091354370117
124,0,0.024516142904758453,0.020978009328246117,0.14447632431983948,0.17291617393493652,0.7095274329185486,0.7586517333984375
125,0,0.18273970484733582,0.22891174256801605,0.11926136910915375,0.12395447492599487,0.6126025915145874,0.6382449865341187
126,0,0.054240744560956955,0.07504457235336304,0.23686093091964722,0.27923136949539185,0.8502781391143799,0.9500352740287781
127,0,0.0,0.06824532151222229,0.11316223442554474,0.1500561535358429,0.3564397394657135,0.5578394532203674
128,0,0.3337348997592926,0.05003225430846214,0.09705398976802826,0.3312581181526184,0.40511220693588257,0.32127928733825684
129,0,0.06261470168828964,0.08557853102684021,0.16473327577114105,0.42244061827659607,0.3216665983200073,0.8593665957450867
131,0,0.03915080055594444,0.05276147276163101,0.05083097517490387,0.34456866979599,0.6114515662193298,0.4021163284778595
132,0,0.0,0.0,0.019475076347589493,0.25632303953170776,0.2821422815322876,0.7258186936378479
133,0,0.24746941030025482,0.30438318848609924,0.36975738406181335,0.22072695195674896,0.5970673561096191,0.6164937019348145
134,0,0.22021476924419403,0.06208205595612526,0.16817596554756165,0.14186275005340576,0.6423558592796326,0.9488415718078613
136,0,0.04378343001008034,0.03944876044988632,0.07530669867992401,0.2182132750749588,0.3217887878417969,0.7776334285736084
137,0,0.04101720079779625,0.07003216445446014,0.3381093442440033,0.6311070322990417,0.674536406993866,0.5356810092926025
139,0,0.0,0.046210214495658875,0.6851062774658203,0.7878106236457825,0.8769877552986145,0.6152742505073547
140,0,0.08233853429555893,0.019759172573685646,0.07327844202518463,0.5034081935882568,0.49991530179977417,0.6708852052688599
141,0,0.0,0.11144688725471497,0.0645991638302803,0.16288161277770996,0.20294883847236633,0.20689895749092102
143,0,0.0,0.06269224733114243,0.18601356446743011,0.21346892416477203,0.5610686540603638,0.6015018224716187
144,0,0.10252872109413147,0.046665191650390625,0.08284685015678406,0.1040598675608635,0.45094171166419983,0.3216698169708252
145,0,0.03971467912197113,0.04859581217169762,0.06898509711027145,0.2451876848936081,0.7242850661277771,0.8745157718658447
147,0,0.06905404478311539,0.07541898638010025,0.13168780505657196,0.13290630280971527,0.5375112295150757,0.17473098635673523
149,0,0.028094924986362457,0.016618719324469566,0.07937242090702057,0.25353091955184937,0.27884426712989807,0.4800450801849365
150,0,0.26511260867118835,0.1848907768726349,0.1380591243505478,0.11075315624475479,0.42591166496276855,0.6272509098052979
151,0,0.02749817445874214,0.033894430845975876,0.05987771227955818,0.3952063024044037,0.41182878613471985,0.2804134488105774
153,0,0.6288058161735535,0.29233884811401367,0.6489603519439697,0.6601293683052063,0.07078664749860764,0.34204623103141785
155,0,0.03985801339149475,0.15134985744953156,0.3410283029079437,0.20197069644927979,0.6044263243675232,0.9703714847564697
156,0,0.05312613397836685,0.07054977118968964,0.12343495339155197,0.18797667324543,0.5333870649337769,0.7923619747161865
157,0,0.12921227514743805,0.038768138736486435,0.03215659037232399,0.061749301850795746,0.30459603667259216,0.16606338322162628
158,0,0.03828166797757149,0.02253515087068081,0.03794735297560692,0.3064360022544861,0.6575632095336914,0.36855098605155945
159,0,0.5028133988380432,0.10109901428222656,0.33040544390678406,0.5848607420921326,0.6443231701850891,0.5845121741294861
160,0,0.09130466729402542,0.10808268189430237,0.08810119330883026,0.10282713174819946,0.17118845880031586,0.23864947259426117
161,0,0.0,0.016135334968566895,0.0109499990940094,0.07115872204303741,0.5251051783561707,0.7479232549667358
162,0,0.21897657215595245,0.3472433090209961,0.8044581413269043,0.59698086977005,0.662078320980072,0.8053420782089233
163,0,0.4248844385147095,0.19316089153289795,0.15150196850299835,0.19130098819732666,0.16948264837265015,0.4159281253814697
164,0,0.039418164640665054,0.04149910807609558,0.04639019817113876,0.11640869826078415,0.18738360702991486,0.3928880989551544
165,0,0.15507453680038452,0.06286461651325226,0.03282986208796501,0.14927013218402863,0.24328331649303436,0.31858113408088684
166,0,0.04830353334546089,0.2256426364183426,0.6933650374412537,0.32716676592826843,0.2853032946586609,0.7835049033164978
167,0,0.06743158400058746,0.07716716825962067,0.06864900141954422,0.16938842833042145,0.536773681640625,0.436343252658844
168,0,0.10093619674444199,0.4821624755859375,0.27418407797813416,0.5956669449806213,0.49696359038352966,0.7981418371200562
170,0,0.21636520326137543,0.6201043725013733,0.8605785965919495,0.8848775029182434,0.950163722038269,0.6908506751060486
171,0,0.11366933584213257,0.11761360615491867,0.08441144227981567,0.16205106675624847,0.2933284044265747,0.43463632464408875
172,0,0.0,0.06485119462013245,0.7109678983688354,0.7289149165153503,0.6494761109352112,0.4201187193393707
173,0,0.04950059577822685,0.0541093647480011,0.057562753558158875,0.9512670636177063,0.9406168460845947,0.630531370639801
174,0,0.130792498588562,0.04006451740860939,0.19212184846401215,0.9297801852226257,0.992077112197876,0.9720261693000793
175,0,0.05495048314332962,0.09156959503889084,0.09490157663822174,0.2366318553686142,0.4027315676212311,0.8800630569458008
176,0,0.06163947656750679,0.40847253799438477,0.9435564875602722,0.9886468052864075,0.9995773434638977,0.9949665665626526
177,0,0.04243041202425957,0.11747463047504425,0.18507589399814606,0.6973317265510559,0.9907709360122681,0.9983659386634827
178,0,0.0,0.030874082818627357,0.07020234316587448,0.386727899312973,0.7018060684204102,0.479867547750473
179,0,0.11702866107225418,0.09352855384349823,0.3492305278778076,0.1852409988641739,0.32207190990448,0.8917673826217651
180,0,0.0,0.0,0.03656275197863579,0.04691329598426819,0.6843641400337219,0.7587351202964783
181,0,0.05944500491023064,0.12288378924131393,0.20635181665420532,0.6048709750175476,0.9805542230606079,0.9955798983573914
182,0,0.6819601655006409,0.1811012625694275,0.07406328618526459,0.205340176820755,0.09775225818157196,0.25488635897636414
183,0,0.04104058817028999,0.05906016379594803,0.058220550417900085,0.15164664387702942,0.5011918544769287,0.6701927185058594
184,0,0.1903301328420639,0.15822339057922363,0.5819264054298401,0.2576254904270172,0.424124151468277,0.777841329574585
185,0,0.15165449678897858,0.03908076882362366,0.06733325868844986,0.6153303384780884,0.517421305179596,0.32559946179389954
186,0,0.41021817922592163,0.7359326481819153,0.8446149826049805,0.8452542424201965,0.40730199217796326,0.7390431761741638
188,0,0.0,0.035071417689323425,0.025874795392155647,0.04857495799660683,0.40376901626586914,0.7008124589920044
189,0,0.02660822495818138,0.16650991141796112,0.45943039655685425,0.8648627996444702,0.9864625334739685,0.9904146194458008
190,0,0.12213488668203354,0.25801533460617065,0.15572454035282135,0.17858803272247314,0.9339861869812012,0.7308405637741089
191,0,0.10267370194196701,0.14211872220039368,0.5539270639419556,0.1403874009847641,0.44939708709716797,0.7090877294540405
192,0,0.536381721496582,0.20045651495456696,0.10180369019508362,0.22771087288856506,0.3488660156726837,0.4035660922527313
193,0,0.27050283551216125,0.07554271072149277,0.18519175052642822,0.5559456944465637,0.7247136831283569,0.5094741582870483
194,0,0.0,0.05360408127307892,0.09988182783126831,0.5158916711807251,0.4730871915817261,0.928576648235321
195,0,0.17758089303970337,0.10279956459999084,0.10061368346214294,0.32328739762306213,0.20749293267726898,0.26762187480926514
196,0,0.23500150442123413,0.5100352764129639,0.6005959510803223,0.48467016220092773,0.9639042615890503,0.9774793982505798
197,0,0.12225732207298279,0.13730895519256592,0.2384129911661148,0.12262259423732758,0.390715092420578,0.30357155203819275
199,0,0.03094569966197014,0.05511149391531944,0.13473384082317352,0.20924058556556702,0.3827856183052063,0.32474616169929504
200,0,0.057365722954273224,0.23505547642707825,0.5003417730331421,0.2801603674888611,0.5431337356567383,0.826039731502533
202,0,0.05394245311617851,0.06128203868865967,0.19979894161224365,0.15075480937957764,0.35966965556144714,0.5832369327545166
203,0,0.27137014269828796,0.3307324945926666,0.1859750747680664,0.15417908132076263,0.24033820629119873,0.25019729137420654
204,0,0.0951543003320694,0.49312567710876465,0.5119636058807373,0.5244767665863037,0.5331699848175049,0.6371228098869324
205,0,0.2614270746707916,0.08458294719457626,0.062159858644008636,0.3644823729991913,0.8314957618713379,0.4555701017379761
206,0,0.07558886706829071,0.038901735097169876,0.21606476604938507,0.22504547238349915,0.46168968081474304,0.508048415184021
207,0,0.14126704633235931,0.2487276941537857,0.2686662971973419,0.49959471821784973,0.6367206573486328,0.3718716502189636
208,0,0.13133805990219116,0.051254939287900925,0.13811177015304565,0.8595199584960938,0.9960172772407532,0.9931723475456238
209,0,0.0724472627043724,0.09865360707044601,0.06894238293170929,0.24440491199493408,0.6605332493782043,0.6350482702255249
211,0,0.17847228050231934,0.6658586263656616,0.8776758313179016,0.4206025004386902,0.5295771956443787,0.5346331596374512
212,0,0.06810230016708374,0.04634520784020424,0.11053575575351715,0.163190558552742,0.6648675799369812,0.9602885246276855
213,0,0.0,0.023155394941568375,0.04162897542119026,0.11706510186195374,0.5438219308853149,0.9453281760215759
216,0,0.11024722456932068,0.013016409240663052,0.023783229291439056,0.36186131834983826,0.5302965044975281,0.48939836025238037
217,0,0.06576738506555557,0.03509286791086197,0.03654421493411064,0.2256176620721817,0.33224061131477356,0.8501690030097961
218,0,0.0985017716884613,0.06917407363653183,0.10011818259954453,0.13853850960731506,0.2987743020057678,0.42935290932655334
219,0,0.07148513942956924,0.08671306818723679,0.2081093192100525,0.3054603040218353,0.459870845079422,0.7379618287086487
220,0,0.017923390492796898,0.03890238329768181,0.07023385912179947,0.18941821157932281,0.44897469878196716,0.8101478815078735
221,0,0.10045252740383148,0.043967776000499725,0.0902603417634964,0.33530381321907043,0.28162339329719543,0.7685811519622803
222,0,0.0,0.041181642562150955,0.07260791212320328,0.5321740508079529,0.8323439359664917,0.9990447163581848
224,0,0.021731872111558914,0.08947481215000153,0.5014756321907043,0.26086539030075073,0.33651745319366455,0.8520821332931519
225,0,0.11570155620574951,0.19861692190170288,0.3493540585041046,0.5595545768737793,0.37947535514831543,0.32967767119407654
226,0,0.01314887311309576,0.02716504968702793,0.05419210344552994,0.2990399897098541,0.7836612462997437,0.4464833736419678
228,0,0.0,0.04135141894221306,0.038348253816366196,0.13385498523712158,0.06086123362183571,0.07546129077672958
229,0,0.04112180322408676,0.3259720802307129,0.9780991673469543,0.9953752756118774,0.9965333938598633,0.9939520955085754
230,0,0.018575487658381462,0.071283258497715,0.19443626701831818,0.6426600813865662,0.7099790573120117,0.7431211471557617
231,0,0.0,0.0,0.01565774343907833,0.11023986339569092,0.07721566408872604,0.2619217336177826
233,0,0.07071080058813095,0.02868937887251377,0.08054911345243454,0.9313583970069885,0.5133758783340454,0.9585480690002441
235,0,0.06504011154174805,0.06691285222768784,0.32408058643341064,0.2590284049510956,0.46497800946235657,0.8458197116851807
236,0,0.0,0.0,0.02428623102605343,0.22337238490581512,0.3610387146472931,0.5258283019065857
238,0,0.0960853323340416,0.050908319652080536,0.08006244152784348,0.3006588816642761,0.528056800365448,0.4522477686405182
239,0,0.44223615527153015,0.6393427848815918,0.659544825553894,0.9128818511962891,0.5215518474578857,0.348348468542099
240,0,0.045679111033678055,0.031091168522834778,0.05991823226213455,0.2909526526927948,0.4728531539440155,0.4463072121143341
241,0,0.0,0.022069605067372322,0.028496360406279564,0.8040772080421448,0.8080055713653564,0.980191707611084
242,0,0.0805271789431572,0.08010978251695633,0.04643913358449936,0.10773518681526184,0.36951470375061035,0.360530287027359
244,0,0.0611494742333889,0.020598744973540306,0.13760481774806976,0.1793462187051773,0.18665814399719238,0.6384724974632263
246,0,0.2726069390773773,0.5065664649009705,0.7167574763298035,0.8337487578392029,0.4870806336402893,0.3835124373435974
247,0,0.03926607593894005,0.04309072345495224,0.07315239310264587,0.5308914184570312,0.8887210488319397,0.6565431952476501
248,0,0.06586043536663055,0.11286219209432602,0.2646307647228241,0.6995050311088562,0.9090926647186279,0.9785581827163696
249,0,0.026166586205363274,0.03703854978084564,0.09744581580162048,0.3169141709804535,0.6540235877037048,0.9681840538978577
250,0,0.05004142224788666,0.022844761610031128,0.04522791877388954,0.1499306708574295,0.41699641942977905,0.9365299344062805
252,0,0.08835312724113464,0.14290198683738708,0.16970525681972504,0.7851365804672241,0.9406823515892029,0.42964687943458557
253,0,0.1902121603488922,0.6441970467567444,0.42262881994247437,0.11766679584980011,0.6119933724403381,0.5055340528488159
254,0,0.048943351954221725,0.08257761597633362,0.06231996417045593,0.18605461716651917,0.9703742861747742,0.9456123113632202
255,0,0.0,0.12375804036855698,0.15477752685546875,0.125205397605896,0.4767847955226898,0.4054320454597473
256,0,0.14999932050704956,0.1154247596859932,0.03651103377342224,0.1185939610004425,0.42094871401786804,0.8018110394477844
257,0,0.12122511118650436,0.11769039928913116,0.27230751514434814,0.662716805934906,0.8299489617347717,0.947117030620575
258,0,0.7807567119598389,0.7681229710578918,0.8447348475456238,0.5602356791496277,0.653400182723999,0.7766292691230774
259,0,0.07816047966480255,0.059847015887498856,0.09240289777517319,0.13775549829006195,0.36055830121040344,0.5672548413276672
260,0,0.09199203550815582,0.0683692991733551,0.10665366053581238,0.1405642181634903,0.1316397488117218,0.07368527352809906
261,0,0.25285962224006653,0.11648163944482803,0.05772431939840317,0.3082485496997833,0.12578625977039337,0.2209598273038864
262,0,0.025371218100190163,0.01009300071746111,0.0650862455368042,0.144745871424675,0.38463616371154785,0.507779061794281
263,0,0.10688571631908417,0.24971088767051697,0.3219057023525238,0.13031204044818878,0.3439847230911255,0.666113555431366
264,0,0.15338577330112457,0.030480800196528435,0.11352509260177612,0.2961152493953705,0.781599223613739,0.8325693011283875
265,0,0.20028075575828552,0.11829708516597748,0.44538450241088867,0.9507973194122314,0.7723658084869385,0.9593465924263
266,0,0.07478553056716919,0.1236884668469429,0.3327569365501404,0.8445196151733398,0.9524482488632202,0.9926363229751587
267,0,0.04394355043768883,0.05862119048833847,0.13206176459789276,0.3760230541229248,0.9797807931900024,0.4399113059043884
271,0,0.03453882038593292,0.14270280301570892,0.24881985783576965,0.5800084471702576,0.8156017661094666,0.47817325592041016
273,0,0.026127174496650696,0.022029254585504532,0.06411996483802795,0.44892647862434387,0.49541887640953064,0.8662763833999634
275,0,0.07344704866409302,0.07666481286287308,0.04549774155020714,0.12422268837690353,0.2774086594581604,0.9741147756576538
276,0,0.03386013209819794,0.01440422236919403,0.04431096836924553,0.11180140823125839,0.3866329789161682,0.44101667404174805
277,0,0.08357403427362442,0.06458769738674164,0.3678647577762604,0.22296178340911865,0.5532253980636597,0.23087386786937714
278,0,0.13048359751701355,0.18751457333564758,0.4774940609931946,0.8586339354515076,0.37668338418006897,0.8559560179710388
279,0,0.10541974753141403,0.058918461203575134,0.06464338302612305,0.16819682717323303,0.4295864701271057,0.7153605818748474
280,0,0.04480642080307007,0.045505303889513016,0.11854242533445358,0.8670241832733154,0.9655323624610901,0.9880303740501404
281,0,0.04043266922235489,0.07481838762760162,0.15918564796447754,0.10987932980060577,0.9483174085617065,0.9957711100578308
282,0,0.0,0.03325534239411354,0.17035967111587524,0.22881515324115753,0.6797657608985901,0.757405161857605
284,0,0.05164299160242081,0.14437702298164368,0.37581175565719604,0.38122010231018066,0.49017614126205444,0.9970434308052063
285,0,0.16548596322536469,0.3117728531360626,0.6717372536659241,0.914710521697998,0.807738184928894,0.6916739344596863
286,0,0.13983464241027832,0.05739368125796318,0.18261724710464478,0.2462095022201538,0.7863588333129883,0.5360978245735168
287,0,0.28147223591804504,0.08219883590936661,0.7378648519515991,0.7849666476249695,0.5245359539985657,0.49369537830352783
288,0,0.04346075654029846,0.03556327521800995,0.03939925506711006,0.04538872838020325,0.6496785879135132,0.9687772989273071
289,0,0.13048234581947327,0.03641246259212494,0.20785365998744965,0.2953898012638092,0.2884288430213928,0.31884968280792236
290,0,0.035741645842790604,0.05379677563905716,0.17186754941940308,0.3185879588127136,0.6085261106491089,0.5825923681259155
291,0,0.17663313448429108,0.3220900297164917,0.6730611324310303,0.6323907375335693,0.6779718995094299,0.8909518122673035
292,0,0.010398567654192448,0.01021729689091444,0.19217264652252197,0.6970532536506653,0.9293054342269897,0.9992892742156982
293,0,0.02919836901128292,0.07075004279613495,0.22195452451705933,0.5913280248641968,0.3007410764694214,0.8711491823196411
295,0,0.019721414893865585,0.013585817068815231,0.06475188583135605,0.07499951124191284,0.2067767232656479,0.44597357511520386
296,0,0.0,0.0863722637295723,0.13742491602897644,0.3560795485973358,0.631157636642456,0.3221401870250702
297,0,0.08537817746400833,0.0771084725856781,0.06505655497312546,0.09590058028697968,0.2756968140602112,0.3124803304672241
