,top1,top5,conf
313,1,1,0.7997411489486694
314,1,1,0.8484225273132324
315,0,0,0.631511926651001
316,1,1,0.18520350754261017
317,1,1,0.8076797723770142
318,0,1,0.29594168066978455
319,0,1,0.04128384217619896
320,1,1,0.287008136510849
321,0,1,0.3969842791557312
322,1,1,0.8348252773284912
323,1,1,0.7866978049278259
324,1,1,0.2724822461605072
325,1,1,0.1627795398235321
326,0,1,0.2321159690618515
327,1,1,0.2503989636898041
328,1,1,0.26344794034957886
329,1,1,0.5660988092422485
330,1,1,0.29138749837875366
331,0,0,0.10261399298906326
332,1,1,0.5940359234809875
333,0,1,0.09471749514341354
334,1,1,0.7187376022338867
335,1,1,0.3432031571865082
336,0,0,0.06440400332212448
337,1,1,0.2485402375459671
338,1,1,0.5730813145637512
339,1,1,0.6075833439826965
340,0,0,0.05013945698738098
341,1,1,0.1460464894771576
342,0,1,0.18098953366279602
343,1,1,0.6732702255249023
344,1,1,0.8537229895591736
345,1,1,0.8417040705680847
346,1,1,0.2724638879299164
347,1,1,0.6712368130683899
348,1,1,0.608357310295105
349,1,1,0.24983176589012146
350,1,1,0.36089372634887695
351,1,1,0.9081107974052429
352,0,1,0.21071462333202362
353,1,1,0.5781252384185791
354,1,1,0.8850557804107666
355,1,1,0.17763319611549377
356,1,1,0.33972299098968506
357,1,1,0.08755742758512497
358,1,1,0.7962956428527832
359,0,1,0.18696554005146027
360,1,1,0.4935414791107178
361,1,1,0.4027651846408844
362,0,1,0.10514011234045029
363,1,1,0.7761914134025574
364,1,1,0.40803730487823486
365,1,1,0.06997381150722504
366,1,1,0.2897145450115204
367,0,0,0.09679581224918365
368,0,0,0.21487849950790405
369,0,1,0.017921168357133865
370,0,1,0.2684999704360962
371,0,1,0.15919238328933716
372,0,1,0.24836693704128265
373,1,1,0.10476784408092499
374,1,1,0.5029634237289429
375,1,1,0.6256290078163147
376,1,1,0.6840315461158752
377,1,1,0.28460341691970825
378,1,1,0.2422962188720703
379,1,1,0.23984242975711823
380,0,1,0.2001631110906601
381,1,1,0.3045375645160675
382,1,1,0.7151652574539185
383,1,1,0.1736631691455841
384,1,1,0.9354243874549866
385,1,1,0.43414294719696045
386,0,1,0.16205361485481262
387,1,1,0.5985532402992249
388,1,1,0.5513572096824646
389,1,1,0.07857867330312729
390,1,1,0.5780662298202515
391,0,1,0.19270136952400208
392,1,1,0.9283996820449829
393,0,1,0.05668108910322189
394,0,1,0.32697054743766785
395,0,0,0.2764379382133484
396,1,1,0.24980150163173676
397,1,1,0.17579233646392822
398,1,1,0.3769438564777374
399,1,1,0.4275016784667969
400,1,1,0.49369657039642334
401,1,1,0.7565522789955139
402,0,0,0.1801317185163498
403,1,1,0.061667077243328094
404,1,1,0.2635706961154938
405,0,1,0.5560874342918396
406,1,1,0.7306725978851318
407,1,1,0.4429822266101837
408,1,1,0.9027388691902161
409,1,1,0.2804560363292694
410,0,1,0.15695954859256744
411,0,1,0.1791509985923767
412,1,1,0.9746424555778503
413,1,1,0.42843061685562134
414,1,1,0.5424042344093323
415,1,1,0.9735221862792969
416,1,1,0.30086588859558105
417,1,1,0.3177412152290344
418,1,1,0.3416055142879486
419,0,1,0.09884364902973175
420,1,1,0.12487898766994476
421,1,1,0.9283756017684937
422,1,1,0.16024741530418396
423,1,1,0.4382208585739136
424,1,1,0.4679654836654663
425,1,1,0.5697022676467896
426,0,1,0.24553704261779785
427,1,1,0.6784390807151794
428,0,1,0.3724110424518585
429,0,0,0.0797227993607521
430,0,0,0.06683728098869324
431,1,1,0.27710190415382385
432,1,1,0.3472655117511749
433,1,1,0.8627291321754456
434,1,1,0.8951216340065002
435,0,0,0.059793487191200256
436,0,0,0.2580644190311432
437,1,1,0.5311769247055054
438,1,1,0.17775259912014008
439,1,1,0.472539484500885
440,1,1,0.7297773361206055
441,1,1,0.7372368574142456
442,1,1,0.5678884387016296
443,1,1,0.5409756302833557
444,1,1,0.42846712470054626
445,0,1,0.22001230716705322
446,0,1,0.08415858447551727
447,1,1,0.7944832444190979
448,0,0,0.11881641298532486
449,1,1,0.5164363384246826
450,1,1,0.8633590340614319
451,0,0,0.20513124763965607
452,1,1,0.3802460730075836
453,1,1,0.5062716007232666
454,0,0,0.27551522850990295
455,1,1,0.8580453991889954
456,1,1,0.4181543290615082
457,1,1,0.09573742002248764
458,0,1,0.08071267604827881
459,0,0,0.35496506094932556
460,0,1,0.18729551136493683
461,1,1,0.6975728869438171
462,1,1,0.8761028051376343
463,1,1,0.5316162705421448
464,1,1,0.028963269665837288
465,1,1,0.3590570390224457
466,1,1,0.7999570369720459
467,1,1,0.8760489225387573
468,1,1,0.4841019809246063
469,1,1,0.7097911238670349
470,1,1,0.8880585432052612
471,0,1,0.1597486287355423
472,1,1,0.849800169467926
473,1,1,0.7623006701469421
474,0,1,0.10633853077888489
475,1,1,0.4623221158981323
476,1,1,0.6237102150917053
477,1,1,0.1767602264881134
478,1,1,0.7734700441360474
479,1,1,0.5641705393791199
480,1,1,0.6385106444358826
481,1,1,0.9473397135734558
482,1,1,0.37734586000442505
483,0,1,0.20061953365802765
484,0,1,0.11291216313838959
485,1,1,0.4178624153137207
486,0,0,0.10080284625291824
487,1,1,0.4629119634628296
488,1,1,0.601974368095398
489,1,1,0.24839578568935394
490,1,1,0.6435514092445374
491,1,1,0.15098777413368225
492,1,1,0.4689553678035736
493,1,1,0.27368882298469543
494,1,1,0.20953476428985596
495,1,1,0.5085328817367554
496,0,1,0.17238645255565643
497,0,1,0.2675004005432129
498,0,1,0.2575361430644989
499,0,1,0.1369979977607727
500,0,0,0.21668271720409393
501,1,1,0.6346162557601929
502,1,1,0.268596351146698
503,1,1,0.2685236930847168
504,1,1,0.7347920536994934
505,0,0,0.08791326731443405
506,0,0,0.1097019836306572
507,1,1,0.33968907594680786
508,0,1,0.2368864268064499
509,0,0,0.0791516825556755
510,1,1,0.0805894210934639
511,1,1,0.3733968436717987
512,1,1,0.05280197411775589
513,0,0,0.05287463963031769
514,0,1,0.30812254548072815
515,1,1,0.8769415616989136
516,1,1,0.4706941843032837
517,1,1,0.8287062644958496
518,1,1,0.6731622219085693
519,1,1,0.36699220538139343
520,0,0,0.04855279624462128
521,1,1,0.9385635852813721
522,1,1,0.34006577730178833
523,1,1,0.6187120676040649
524,0,1,0.21616092324256897
525,1,1,0.6377328634262085
526,1,1,0.46543213725090027
527,1,1,0.7927546501159668
528,1,1,0.4698433578014374
529,1,1,0.050365108996629715
530,1,1,0.8026473522186279
531,1,1,0.8693429827690125
532,0,0,0.1749475598335266
533,0,1,0.11299489438533783
534,1,1,0.29737621545791626
535,1,1,0.4838219881057739
536,1,1,0.8649105429649353
537,1,1,0.2777235209941864
538,1,1,0.028698524460196495
539,1,1,0.05163309723138809
540,1,1,0.15066713094711304
541,1,1,0.7403194308280945
542,1,1,0.73923259973526
543,1,1,0.89063560962677
544,1,1,0.22212444245815277
545,1,1,0.3702217936515808
546,1,1,0.8075882196426392
547,1,1,0.30495357513427734
548,1,1,0.7050085663795471
549,1,1,0.4398665428161621
550,1,1,0.26724570989608765
551,1,1,0.6247137784957886
552,1,1,0.3494624197483063
553,1,1,0.6151079535484314
554,1,1,0.4115723669528961
555,1,1,0.3728508949279785
556,1,1,0.1386517584323883
557,0,0,0.05208967998623848
558,1,1,0.2848264276981354
559,1,1,0.3454992175102234
560,1,1,0.6646203994750977
561,1,1,0.2698841094970703
562,1,1,0.9217285513877869
563,1,1,0.2170202136039734
564,1,1,0.8356838822364807
565,1,1,0.32948583364486694
566,0,1,0.08304984122514725
567,0,0,0.16984449326992035
568,1,1,0.49794939160346985
569,0,1,0.2976793944835663
570,0,1,0.411234974861145
571,1,1,0.854341983795166
572,1,1,0.20156680047512054
573,1,1,0.35960885882377625
574,1,1,0.3574695289134979
575,1,1,0.24236437678337097
576,0,1,0.04220134764909744
577,1,1,0.24922223389148712
578,0,1,0.2614809572696686
579,1,1,0.24333994090557098
580,1,1,0.6689152121543884
581,0,1,0.17323650419712067
582,1,1,0.4029436707496643
583,1,1,0.8852752447128296
584,1,1,0.4480934143066406
585,0,1,0.1637738049030304
586,1,1,0.12377846240997314
587,1,1,0.5133466124534607
588,1,1,0.36038637161254883
589,1,1,0.5809710621833801
590,1,1,0.9959295392036438
591,1,1,0.7507411241531372
592,1,1,0.1786973625421524
593,0,1,0.10245533287525177
594,1,1,0.8748400807380676
595,1,1,0.3834667503833771
596,1,1,0.7218196392059326
597,1,1,0.9384068846702576
598,0,1,0.08133374899625778
599,1,1,0.6213040947914124
600,0,1,0.08403061330318451
601,1,1,0.5637592077255249
602,1,1,0.30673813819885254
603,1,1,0.6873304843902588
604,0,1,0.11514972895383835
605,1,1,0.7998417019844055
606,1,1,0.25781092047691345
607,1,1,0.5803743004798889
608,0,1,0.529925525188446
609,0,1,0.257161945104599
610,1,1,0.3339625597000122
611,0,0,0.13450777530670166
612,0,1,0.3274279534816742
613,1,1,0.15295806527137756
614,1,1,0.8274960517883301
615,0,1,0.056103579699993134
616,0,0,0.03367431089282036
617,1,1,0.6158533096313477
618,1,1,0.3247554302215576
619,1,1,0.9049322605133057
620,1,1,0.20560689270496368
621,1,1,0.5334004759788513
622,1,1,0.9265892505645752
623,1,1,0.46324101090431213
624,1,1,0.30673786997795105
625,1,1,0.7572066187858582
626,1,1,0.29524266719818115
627,0,1,0.780526876449585
628,1,1,0.8816485404968262
629,1,1,0.4115627706050873
630,1,1,0.6495541930198669
631,1,1,0.10235492140054703
632,0,0,0.17015278339385986
633,1,1,0.6526616811752319
634,0,1,0.4854767322540283
635,0,1,0.13707543909549713
636,1,1,0.3439648449420929
637,1,1,0.9020801186561584
638,1,1,0.6422044634819031
639,1,1,0.48756468296051025
640,1,1,0.9648937582969666
641,1,1,0.19263318181037903
642,1,1,0.34799638390541077
643,0,1,0.34338662028312683
644,1,1,0.10421296954154968
645,1,1,0.32087698578834534
646,1,1,0.19649934768676758
647,1,1,0.42682361602783203
648,0,1,0.03349468484520912
649,1,1,0.9545148611068726
650,1,1,0.5400794148445129
651,1,1,0.4991450607776642
652,1,1,0.7590286135673523
653,1,1,0.42638641595840454
654,1,1,0.6687005162239075
655,1,1,0.7664823532104492
656,1,1,0.10332731157541275
657,1,1,0.9236360788345337
658,1,1,0.6112358570098877
659,1,1,0.3579680621623993
660,1,1,0.20758500695228577
661,0,0,0.4538799226284027
662,1,1,0.4796818494796753
663,1,1,0.23850178718566895
664,0,1,0.21812082827091217
665,0,0,0.22999520599842072
666,1,1,0.6125959157943726
667,1,1,0.14811456203460693
668,1,1,0.4993026554584503
669,0,1,0.45385950803756714
670,1,1,0.905534029006958
671,1,1,0.6078562140464783
672,1,1,0.664053201675415
673,1,1,0.884610652923584
674,1,1,0.3038911521434784
675,1,1,0.49376678466796875
676,0,0,0.03758249804377556
677,1,1,0.36244624853134155
678,1,1,0.28947344422340393
679,1,1,0.6187770962715149
680,1,1,0.2576259970664978
681,1,1,0.7962018251419067
682,1,1,0.9464083909988403
683,1,1,0.7889624238014221
684,1,1,0.9432318806648254
685,1,1,0.7038638591766357
686,0,1,0.3208217918872833
687,0,1,0.06616635620594025
688,1,1,0.7338448762893677
689,1,1,0.9407229423522949
690,1,1,0.7892343997955322
691,1,1,0.30412372946739197
692,0,0,0.062024448066949844
693,0,1,0.2547207772731781
694,1,1,0.32167693972587585
695,1,1,0.7987871766090393
696,1,1,0.6414077877998352
697,1,1,0.3640570342540741
698,0,1,0.16672265529632568
699,0,1,0.5797392725944519
700,0,1,0.09100988507270813
701,1,1,0.30152183771133423
702,1,1,0.8652265071868896
703,1,1,0.21212854981422424
704,1,1,0.32239988446235657
705,1,1,0.7364546060562134
706,1,1,0.9773913621902466
707,0,0,0.22421054542064667
708,1,1,0.2607951760292053
709,0,0,0.08407896757125854
710,1,1,0.8856005668640137
711,0,1,0.20159517228603363
712,1,1,0.28453686833381653
713,1,1,0.13955286145210266
714,1,1,0.27256643772125244
715,0,1,0.07420072704553604
716,0,1,0.6721521019935608
717,1,1,0.7475593686103821
718,1,1,0.15626612305641174
719,1,1,0.47848066687583923
720,1,1,0.3725704550743103
721,1,1,0.3308151662349701
722,1,1,0.7447587251663208
723,0,0,0.11500757932662964
724,1,1,0.47960394620895386
725,0,1,0.06073048710823059
726,0,0,0.19197402894496918
727,1,1,0.2620941698551178
728,1,1,0.7589224576950073
729,1,1,0.1973697394132614
730,1,1,0.050709955394268036
731,1,1,0.6264916062355042
732,1,1,0.5814784169197083
733,1,1,0.09656122326850891
734,1,1,0.35273277759552
735,1,1,0.7383944988250732
736,1,1,0.7604393362998962
737,1,1,0.9041130542755127
738,1,1,0.902130663394928
739,1,1,0.5421654582023621
740,1,1,0.3922584652900696
741,1,1,0.734474241733551
742,0,1,0.18976306915283203
743,1,1,0.8746650218963623
744,1,1,0.556545615196228
745,1,1,0.5668127536773682
746,0,1,0.1577080935239792
747,0,1,0.1878708302974701
748,1,1,0.5103022456169128
749,1,1,0.6663016080856323
750,0,0,0.2177329957485199
751,0,1,0.08514808863401413
752,0,1,0.45936307311058044
753,1,1,0.8901885151863098
754,1,1,0.15450231730937958
755,1,1,0.8347634673118591
756,1,1,0.31327563524246216
757,1,1,0.7417911291122437
758,1,1,0.5099276304244995
759,1,1,0.7211529016494751
760,1,1,0.12793557345867157
761,1,1,0.27726784348487854
762,1,1,0.8642262816429138
763,0,1,0.1292285919189453
764,1,1,0.394744873046875
765,0,1,0.18610067665576935
766,1,1,0.9854179620742798
767,0,1,0.32742393016815186
768,1,1,0.31657543778419495
769,1,1,0.06228095665574074
770,0,1,0.2131393402814865
771,1,1,0.6631997227668762
772,1,1,0.9581805467605591
773,1,1,0.9752217531204224
774,1,1,0.6055278778076172
775,0,0,0.055216122418642044
776,1,1,0.34513261914253235
777,0,1,0.11949867010116577
778,0,0,0.21598191559314728
779,1,1,0.9357064366340637
780,1,1,0.07514770328998566
781,1,1,0.11313813179731369
782,0,1,0.09654664248228073
783,1,1,0.5267933011054993
784,1,1,0.8596189022064209
785,0,1,0.0441475510597229
786,1,1,0.25699853897094727
787,1,1,0.326743483543396
788,0,1,0.40515026450157166
789,0,0,0.1067919135093689
790,1,1,0.9444224834442139
791,0,1,0.10814622789621353
792,1,1,0.2789432108402252
793,0,1,0.4411948621273041
794,0,1,0.13866709172725677
795,1,1,0.2423003911972046
796,1,1,0.9856370091438293
797,1,1,0.6268290877342224
798,1,1,0.31243863701820374
799,1,1,0.524688184261322
800,0,0,0.07416687905788422
801,1,1,0.5831144452095032
802,0,1,0.4568253457546234
803,0,1,0.1635536402463913
804,1,1,0.38164570927619934
805,1,1,0.1498441994190216
806,0,1,0.17390288412570953
807,0,0,0.07075714319944382
808,0,1,0.19293636083602905
809,1,1,0.25741448998451233
810,1,1,0.8532207012176514
811,0,1,0.15637612342834473
812,1,1,0.5859379768371582
813,1,1,0.09812086820602417
814,1,1,0.5194458961486816
815,1,1,0.17055493593215942
816,1,1,0.24204006791114807
817,1,1,0.5312538743019104
818,1,1,0.41817694902420044
819,1,1,0.9369031190872192
820,0,1,0.08956094831228256
821,1,1,0.08784715086221695
822,1,1,0.20439225435256958
823,1,1,0.3650965094566345
824,1,1,0.9816061854362488
825,1,1,0.6405568718910217
826,1,1,0.2101438045501709
827,1,1,0.9778822064399719
828,0,0,0.13859470188617706
829,1,1,0.15822456777095795
830,1,1,0.5099877119064331
831,1,1,0.43387773633003235
832,1,1,0.5248225331306458
833,1,1,0.9799156188964844
834,1,1,0.6146612763404846
835,1,1,0.4205707907676697
836,1,1,0.5472131371498108
837,1,1,0.6883914470672607
838,1,1,0.3114756643772125
839,1,1,0.6007522940635681
840,1,1,0.21400563418865204
841,0,1,0.27532196044921875
842,0,1,0.06672675907611847
843,1,1,0.894252598285675
844,1,1,0.8505545854568481
845,1,1,0.16234490275382996
846,0,0,0.2287529557943344
847,1,1,0.09885158389806747
848,1,1,0.1906447857618332
849,1,1,0.29991790652275085
850,1,1,0.3022889196872711
851,1,1,0.8307659029960632
852,1,1,0.9557207822799683
853,1,1,0.3249773681163788
854,1,1,0.8680940270423889
855,1,1,0.4031107425689697
856,1,1,0.32677850127220154
857,1,1,0.4365643262863159
858,1,1,0.3441082239151001
859,1,1,0.6989196538925171
860,1,1,0.7874588966369629
861,1,1,0.9253154993057251
862,0,1,0.2717539072036743
863,0,1,0.23618832230567932
864,1,1,0.4680778682231903
865,0,1,0.06960352510213852
866,1,1,0.678737223148346
867,1,1,0.2706521153450012
868,1,1,0.8564879298210144
869,1,1,0.1400202363729477
870,1,1,0.3830103278160095
871,1,1,0.36939537525177
872,0,0,0.07940393686294556
873,1,1,0.11850946396589279
874,0,1,0.23120427131652832
875,0,1,0.21884876489639282
876,1,1,0.4260796308517456
877,1,1,0.30083170533180237
878,1,1,0.06439399719238281
879,1,1,0.37818753719329834
880,1,1,0.9849751591682434
881,1,1,0.6227424144744873
882,1,1,0.14692270755767822
883,0,1,0.07526315003633499
884,1,1,0.15429134666919708
885,1,1,0.4430595636367798
886,1,1,0.815712571144104
887,1,1,0.44115447998046875
888,0,1,0.08008024841547012
889,1,1,0.5300003886222839
890,1,1,0.44039982557296753
891,1,1,0.2237766534090042
892,1,1,0.8014982342720032
893,1,1,0.7378607988357544
894,1,1,0.865720272064209
895,1,1,0.1591925173997879
896,0,1,0.04957476258277893
897,1,1,0.6584720611572266
898,0,0,0.11088239401578903
899,1,1,0.4573234021663666
900,1,1,0.4647942781448364
901,1,1,0.8293654918670654
902,1,1,0.3006201386451721
903,1,1,0.2302076369524002
904,0,1,0.23900631070137024
905,1,1,0.234321728348732
906,1,1,0.5296116471290588
907,1,1,0.8221994042396545
908,1,1,0.8641753196716309
909,1,1,0.5418988466262817
910,1,1,0.13837729394435883
911,1,1,0.8663616180419922
912,1,1,0.4271324872970581
913,1,1,0.7809690237045288
914,1,1,0.7249799966812134
915,1,1,0.2755655348300934
916,0,1,0.3439832925796509
917,1,1,0.8152397274971008
918,1,1,0.21069011092185974
919,1,1,0.4387737512588501
920,1,1,0.8057856559753418
921,0,0,0.06035520136356354
922,1,1,0.36765575408935547
923,0,1,0.03665046766400337
924,1,1,0.6288555264472961
925,1,1,0.3104768693447113
926,1,1,0.3837074041366577
927,1,1,0.8977981805801392
928,1,1,0.20369291305541992
929,1,1,0.2869301438331604
930,1,1,0.9243531823158264
931,1,1,0.4981708824634552
932,1,1,0.24373839795589447
933,1,1,0.803998589515686
934,1,1,0.19267664849758148
