,top1,top5,conf
181,1,1,0.5371187329292297
182,1,1,0.7018721699714661
183,1,1,0.30110108852386475
184,1,1,0.6101523637771606
185,1,1,0.7933153510093689
186,1,1,0.8389524817466736
187,0,0,0.060197703540325165
188,1,1,0.7994660139083862
189,1,1,0.5529024004936218
190,1,1,0.49949464201927185
191,1,1,0.8017392158508301
192,1,1,0.2622319757938385
193,1,1,0.314592182636261
194,1,1,0.9272302985191345
195,1,1,0.3871607184410095
196,1,1,0.8549152612686157
197,1,1,0.29053154587745667
198,0,1,0.21797606348991394
199,1,1,0.12841270864009857
200,1,1,0.47125956416130066
201,0,1,0.6856839060783386
202,1,1,0.2906104028224945
203,1,1,0.8662897944450378
204,1,1,0.5923322439193726
205,1,1,0.6877466440200806
206,1,1,0.7461866736412048
207,1,1,0.728890061378479
208,1,1,0.984886109828949
209,1,1,0.7182019352912903
210,0,1,0.15969617664813995
211,1,1,0.7708806991577148
212,1,1,0.7121016383171082
213,1,1,0.9871790409088135
214,0,1,0.2041410654783249
215,0,1,0.6866602301597595
216,1,1,0.6645896434783936
217,1,1,0.5975394248962402
218,1,1,0.6734978556632996
219,1,1,0.16931350529193878
220,1,1,0.8993335962295532
221,1,1,0.7107193470001221
222,1,1,0.9862508773803711
223,0,1,0.4153660535812378
224,1,1,0.7996926307678223
225,1,1,0.9650251865386963
226,1,1,0.9038138389587402
227,0,0,0.19103305041790009
228,1,1,0.7845639586448669
229,1,1,0.5574285387992859
230,1,1,0.8860312700271606
231,1,1,0.9242362976074219
232,0,1,0.4843977391719818
233,1,1,0.727178156375885
234,0,1,0.45064544677734375
235,1,1,0.8576783537864685
236,1,1,0.9843828082084656
237,0,1,0.2821809947490692
238,1,1,0.09264136850833893
239,1,1,0.8454269170761108
240,1,1,0.19485537707805634
241,1,1,0.9978678226470947
242,1,1,0.2174890637397766
243,0,1,0.2927829325199127
244,1,1,0.7493754625320435
245,0,1,0.6125078797340393
246,1,1,0.9790574312210083
247,1,1,0.6050620675086975
248,1,1,0.6082717776298523
249,1,1,0.17036263644695282
250,1,1,0.7854956984519958
251,0,1,0.23927870392799377
252,1,1,0.7866295576095581
253,1,1,0.9433717727661133
254,1,1,0.81322181224823
255,1,1,0.9921017289161682
256,1,1,0.9248975515365601
257,1,1,0.1393476128578186
258,1,1,0.49230653047561646
259,1,1,0.5122810006141663
260,1,1,0.9224997162818909
261,1,1,0.4766486883163452
262,1,1,0.9711464047431946
263,1,1,0.3660813570022583
264,1,1,0.6114180684089661
265,1,1,0.21793079376220703
266,1,1,0.6318174004554749
267,1,1,0.5614702701568604
268,0,0,0.8865392208099365
269,0,1,0.18557752668857574
270,0,1,0.07142795622348785
271,1,1,0.7347028851509094
272,0,1,0.09315336495637894
273,1,1,0.849361777305603
274,0,1,0.7086282968521118
275,1,1,0.4687012732028961
276,1,1,0.30147624015808105
277,1,1,0.8411756157875061
278,1,1,0.5015369653701782
279,1,1,0.5873854160308838
280,1,1,0.9166586995124817
281,1,1,0.7864939570426941
282,1,1,0.9892393350601196
283,0,1,0.16690631210803986
284,1,1,0.9255425930023193
285,1,1,0.9416174292564392
286,1,1,0.8015581369400024
287,1,1,0.8378879427909851
288,1,1,0.2798210084438324
289,1,1,0.8266556262969971
290,1,1,0.47543686628341675
291,1,1,0.6605480313301086
292,1,1,0.9120603203773499
293,1,1,0.7710910439491272
294,0,1,0.102077916264534
295,1,1,0.5552398562431335
296,1,1,0.808616578578949
297,1,1,0.9885496497154236
298,1,1,0.8577200770378113
299,1,1,0.686989426612854
300,1,1,0.9544847011566162
301,0,0,0.22418245673179626
302,1,1,0.800642728805542
303,1,1,0.9978561997413635
304,1,1,0.44846922159194946
305,1,1,0.9454905986785889
306,1,1,0.6468778252601624
307,1,1,0.8380527496337891
308,1,1,0.6322453618049622
309,1,1,0.2741730213165283
310,1,1,0.657554566860199
311,0,1,0.0585860013961792
312,1,1,0.3121332824230194
313,1,1,0.969436764717102
314,1,1,0.9623047709465027
315,0,1,0.275069922208786
316,1,1,0.6273210048675537
317,1,1,0.9616755247116089
318,0,1,0.268057644367218
319,1,1,0.15501803159713745
320,1,1,0.9034156203269958
321,1,1,0.4730836749076843
322,1,1,0.7962844371795654
323,1,1,0.8916600942611694
324,1,1,0.954272985458374
325,1,1,0.34344521164894104
326,0,1,0.3276514708995819
327,1,1,0.8237180709838867
328,1,1,0.40573206543922424
329,1,1,0.8465536236763
330,1,1,0.8216681480407715
331,1,1,0.06177523359656334
332,1,1,0.222894549369812
333,1,1,0.2706122398376465
334,1,1,0.9323648810386658
335,1,1,0.616129994392395
336,1,1,0.15351709723472595
337,1,1,0.8370912075042725
338,1,1,0.9901476502418518
339,1,1,0.9936019778251648
340,1,1,0.11050929129123688
341,1,1,0.3258478045463562
342,1,1,0.39688578248023987
343,1,1,0.8605706095695496
344,1,1,0.8793768286705017
345,1,1,0.9823092818260193
346,1,1,0.4487867057323456
347,1,1,0.9512590169906616
348,1,1,0.7567009925842285
349,1,1,0.6763609051704407
350,1,1,0.903578519821167
351,1,1,0.9381185173988342
352,1,1,0.43852698802948
353,1,1,0.9051426649093628
354,1,1,0.9346214532852173
355,1,1,0.2652968168258667
356,1,1,0.48997998237609863
357,1,1,0.24223126471042633
358,1,1,0.9610559940338135
359,1,1,0.268170565366745
360,1,1,0.5648747682571411
361,1,1,0.7877309918403625
362,0,1,0.48725247383117676
363,1,1,0.9653738141059875
364,1,1,0.5026300549507141
365,1,1,0.6211757659912109
366,1,1,0.7095271944999695
367,0,1,0.09216339886188507
368,0,1,0.36302313208580017
369,1,1,0.1063813641667366
370,0,1,0.21481603384017944
371,1,1,0.6581956744194031
372,1,1,0.1625799834728241
373,0,1,0.127361461520195
374,1,1,0.7035296559333801
375,1,1,0.9091150164604187
376,1,1,0.8982167840003967
377,1,1,0.9460923075675964
378,1,1,0.3925516903400421
379,1,1,0.5798413157463074
380,1,1,0.4314694404602051
381,1,1,0.5637611746788025
382,1,1,0.8987929224967957
383,1,1,0.26634377241134644
384,1,1,0.9946065545082092
385,1,1,0.9320455193519592
386,0,1,0.22378933429718018
387,1,1,0.9201533198356628
388,1,1,0.7850852012634277
389,0,1,0.648573637008667
390,1,1,0.6942817568778992
391,0,1,0.19502073526382446
392,1,1,0.991064190864563
393,1,1,0.5465764403343201
394,0,1,0.1782379001379013
395,0,0,0.45051345229148865
396,1,1,0.7629669308662415
397,1,1,0.3034045398235321
398,1,1,0.623687744140625
399,1,1,0.6172397136688232
400,1,1,0.9851889610290527
401,1,1,0.7620418071746826
402,0,1,0.18056385219097137
403,1,1,0.8169882297515869
404,1,1,0.48353633284568787
405,0,1,0.6779104471206665
406,1,1,0.9494678974151611
407,1,1,0.5752082467079163
408,1,1,0.9878038167953491
409,1,1,0.8786014318466187
410,1,1,0.31717273592948914
411,1,1,0.29448309540748596
412,1,1,0.999842643737793
413,1,1,0.9815608859062195
414,1,1,0.9395482540130615
415,1,1,0.9983932375907898
416,1,1,0.6391103267669678
417,1,1,0.5099582076072693
418,1,1,0.9182338714599609
419,0,1,0.305115282535553
420,1,1,0.2209705114364624
421,1,1,0.9821679592132568
422,1,1,0.877644956111908
423,1,1,0.7829479575157166
424,1,1,0.8403269052505493
425,1,1,0.6874091029167175
426,1,1,0.561098575592041
427,1,1,0.9092616438865662
428,1,1,0.8754842281341553
429,0,0,0.23814091086387634
430,1,1,0.6413900256156921
431,1,1,0.5626827478408813
432,1,1,0.8981269598007202
433,1,1,0.9858335852622986
434,1,1,0.9389806389808655
435,0,1,0.13037431240081787
436,1,1,0.8424612283706665
437,1,1,0.41516754031181335
438,1,1,0.6269683837890625
439,1,1,0.834467887878418
440,1,1,0.8007559180259705
441,1,1,0.9548317790031433
442,1,1,0.843267560005188
443,1,1,0.9509301781654358
444,1,1,0.5795440673828125
445,1,1,0.2702178657054901
446,0,1,0.07974454760551453
447,1,1,0.8670106530189514
448,0,0,0.18638090789318085
449,1,1,0.7839726209640503
450,1,1,0.9653056263923645
451,0,0,0.06672067195177078
452,1,1,0.41717594861984253
453,1,1,0.9074432849884033
454,0,0,0.5366074442863464
455,1,1,0.9862555265426636
456,1,1,0.8802773356437683
457,1,1,0.33106765151023865
458,1,1,0.227361798286438
459,0,0,0.769791305065155
460,1,1,0.9463908672332764
461,1,1,0.9339175224304199
462,1,1,0.9648481607437134
463,1,1,0.8161836266517639
464,1,1,0.09205198287963867
465,1,1,0.7011452317237854
466,1,1,0.9462876319885254
467,1,1,0.957644522190094
468,1,1,0.7900662422180176
469,1,1,0.9215206503868103
470,1,1,0.9560655355453491
471,0,1,0.17452791333198547
472,1,1,0.9645785689353943
473,1,1,0.7896559238433838
474,1,1,0.26761069893836975
475,0,1,0.21671214699745178
476,1,1,0.7805023193359375
477,1,1,0.26663604378700256
478,1,1,0.7330460548400879
479,1,1,0.5177594423294067
480,1,1,0.9157602787017822
481,1,1,0.967191219329834
482,1,1,0.44910284876823425
483,1,1,0.33078986406326294
484,1,1,0.4159508943557739
485,1,1,0.517115592956543
486,0,0,0.41212376952171326
487,1,1,0.8716752529144287
488,1,1,0.9700652360916138
489,1,1,0.6023809909820557
490,1,1,0.7979977130889893
491,0,1,0.43317875266075134
492,1,1,0.8938995599746704
493,1,1,0.5887237191200256
494,1,1,0.2940738797187805
495,1,1,0.7523133754730225
496,1,1,0.22510303556919098
497,0,1,0.46697062253952026
498,1,1,0.5378843545913696
499,1,1,0.3022790849208832
500,0,0,0.18134541809558868
501,1,1,0.9190829396247864
502,1,1,0.5124862790107727
503,1,1,0.6217662692070007
504,1,1,0.9982851147651672
505,0,1,0.11017782241106033
506,0,1,0.2089487910270691
507,1,1,0.38995984196662903
508,0,1,0.43062904477119446
509,1,1,0.20937873423099518
510,1,1,0.11462537944316864
511,1,1,0.24399012327194214
512,1,1,0.1934611201286316
513,1,1,0.1767997443675995
514,1,1,0.5333014726638794
515,1,1,0.7867051362991333
516,1,1,0.3710898458957672
517,1,1,0.9310792684555054
518,1,1,0.839175820350647
519,1,1,0.5411936640739441
520,1,1,0.2802577614784241
521,1,1,0.9976625442504883
522,1,1,0.4408130645751953
523,1,1,0.9426387548446655
524,0,1,0.21074847877025604
525,1,1,0.8513960838317871
526,1,1,0.5505693554878235
527,1,1,0.8123766183853149
528,1,1,0.8741497993469238
529,1,1,0.10411030799150467
530,1,1,0.9043868780136108
531,1,1,0.9166812896728516
532,0,1,0.36900418996810913
533,0,1,0.1790851503610611
534,1,1,0.6887943744659424
535,1,1,0.8749237656593323
536,1,1,0.9383963346481323
537,1,1,0.8107913732528687
538,0,1,0.14255665242671967
539,1,1,0.08628687262535095
540,1,1,0.8674979209899902
541,1,1,0.9869310259819031
542,1,1,0.9749419093132019
543,1,1,0.9711039066314697
544,1,1,0.46400877833366394
545,1,1,0.6247581839561462
546,1,1,0.9314472079277039
547,1,1,0.8291527628898621
548,1,1,0.8307950496673584
549,1,1,0.5761932730674744
550,1,1,0.25618666410446167
551,1,1,0.7519683837890625
552,1,1,0.5770379900932312
553,1,1,0.9043493270874023
554,1,1,0.501171350479126
555,1,1,0.6907091736793518
556,1,1,0.45074495673179626
557,0,0,0.04334312304854393
558,1,1,0.9571530222892761
559,1,1,0.7798513174057007
560,1,1,0.7442569136619568
561,1,1,0.3011990189552307
562,1,1,0.9936657547950745
563,1,1,0.4736047685146332
564,1,1,0.9519694447517395
565,1,1,0.5811340808868408
566,1,1,0.38509437441825867
567,0,0,0.2792568504810333
568,1,1,0.7558037042617798
569,0,1,0.6217705011367798
570,1,1,0.8523597717285156
571,1,1,0.9297870993614197
572,1,1,0.5710158944129944
573,1,1,0.5519742965698242
574,1,1,0.4414309561252594
575,1,1,0.7384321093559265
576,1,1,0.12366026639938354
577,1,1,0.6796196103096008
578,1,1,0.4415372312068939
579,1,1,0.24281929433345795
580,1,1,0.9163261651992798
581,1,1,0.5020484328269958
582,1,1,0.42842724919319153
583,1,1,0.9790197014808655
584,1,1,0.6800363659858704
585,0,1,0.20945796370506287
586,1,1,0.19136813282966614
587,1,1,0.7459294199943542
588,1,1,0.9211562275886536
589,1,1,0.5926933288574219
590,1,1,0.9996531009674072
591,1,1,0.8829360604286194
592,1,1,0.38907143473625183
593,1,1,0.5665751695632935
594,1,1,0.9865806102752686
595,1,1,0.4900617301464081
596,1,1,0.9741195440292358
597,1,1,0.9567182660102844
598,1,1,0.4827839732170105
599,1,1,0.9255302548408508
600,1,1,0.21631236374378204
601,1,1,0.829134464263916
602,1,1,0.4331826865673065
603,1,1,0.9625706672668457
604,1,1,0.38308751583099365
605,1,1,0.9464677572250366
606,1,1,0.7764798998832703
607,1,1,0.6852959990501404
608,0,1,0.3999599516391754
609,1,1,0.6464579701423645
610,0,1,0.3088078200817108
611,0,0,0.395489364862442
612,1,1,0.9334494471549988
613,0,1,0.30856022238731384
614,1,1,0.9503523111343384
615,1,1,0.225404292345047
616,0,0,0.14800292253494263
617,1,1,0.7762998938560486
618,1,1,0.27680596709251404
619,1,1,0.9878782629966736
620,1,1,0.4725938141345978
621,1,1,0.7179038524627686
622,1,1,0.9523895382881165
623,1,1,0.5196820497512817
624,1,1,0.471544086933136
625,1,1,0.9603618383407593
626,1,1,0.4792700409889221
627,0,1,0.9585486054420471
628,1,1,0.965458333492279
629,1,1,0.7291684746742249
630,1,1,0.9294807314872742
631,1,1,0.6473135948181152
632,0,1,0.15008389949798584
633,1,1,0.8670687079429626
634,1,1,0.32902929186820984
635,0,1,0.3519408106803894
636,1,1,0.8800424933433533
637,1,1,0.8587631583213806
638,1,1,0.886854887008667
639,1,1,0.8743442893028259
640,1,1,0.981838583946228
641,1,1,0.3587464392185211
642,1,1,0.24036456644535065
643,0,1,0.29219314455986023
644,1,1,0.1694411337375641
645,1,1,0.947697103023529
646,1,1,0.5445595383644104
647,1,1,0.5566189289093018
648,0,1,0.1361347734928131
649,1,1,0.9905506372451782
650,1,1,0.9012603759765625
651,1,1,0.5723022818565369
652,1,1,0.8123925924301147
653,1,1,0.9279606938362122
654,1,1,0.8846145868301392
655,1,1,0.8206827640533447
656,1,1,0.5556342005729675
657,1,1,0.977331817150116
658,1,1,0.816635251045227
659,1,1,0.6678456664085388
660,1,1,0.8251778483390808
661,0,1,0.059580471366643906
662,1,1,0.6946970820426941
663,1,1,0.6100918650627136
664,1,1,0.9503344893455505
665,0,1,0.23127633333206177
666,1,1,0.8231519460678101
667,0,1,0.2030239999294281
668,1,1,0.6632722616195679
669,0,1,0.5818384289741516
670,1,1,0.9588451385498047
671,1,1,0.9157832264900208
672,1,1,0.9579311609268188
673,1,1,0.935889720916748
674,1,1,0.37566596269607544
675,1,1,0.8288880586624146
676,0,1,0.055451929569244385
677,1,1,0.47451478242874146
678,1,1,0.4791208505630493
679,1,1,0.9003718495368958
680,1,1,0.40128183364868164
681,1,1,0.9469540119171143
682,1,1,0.9682314395904541
683,1,1,0.9255731105804443
684,1,1,0.9930053353309631
685,1,1,0.9497595429420471
686,0,1,0.4537478983402252
687,1,1,0.43774616718292236
688,1,1,0.8400833010673523
689,1,1,0.9687000513076782
690,1,1,0.8784712553024292
691,1,1,0.9229106307029724
692,0,0,0.12903369963169098
693,1,1,0.5890668630599976
694,1,1,0.7091015577316284
695,1,1,0.9447221159934998
696,1,1,0.8457179069519043
697,1,1,0.7653012871742249
698,0,1,0.3222965598106384
699,1,1,0.849470317363739
700,0,1,0.12636394798755646
701,1,1,0.368137001991272
702,1,1,0.9709623456001282
703,1,1,0.4536136984825134
704,1,1,0.49619194865226746
705,1,1,0.9659572839736938
706,1,1,0.9978296160697937
707,1,1,0.3403300642967224
708,1,1,0.36400872468948364
709,0,1,0.07878530770540237
710,1,1,0.973783552646637
711,1,1,0.44137346744537354
712,1,1,0.5706384181976318
713,1,1,0.6421958804130554
714,1,1,0.6428402066230774
715,1,1,0.0767052173614502
716,0,1,0.6261497735977173
717,1,1,0.8691734075546265
718,1,1,0.7136802673339844
719,1,1,0.574624240398407
720,1,1,0.6172289252281189
721,1,1,0.7002561092376709
722,1,1,0.9496687054634094
723,0,1,0.17624245584011078
724,1,1,0.6041547060012817
725,1,1,0.16625356674194336
726,0,0,0.264758825302124
727,1,1,0.665505588054657
728,1,1,0.9943594336509705
729,1,1,0.6894921660423279
730,1,1,0.21619869768619537
731,1,1,0.7770675420761108
732,1,1,0.7685614824295044
733,1,1,0.1620129644870758
734,1,1,0.49740666151046753
735,1,1,0.9323073625564575
736,1,1,0.9196663498878479
737,1,1,0.9874951243400574
738,1,1,0.95478755235672
739,1,1,0.6384474635124207
740,1,1,0.9227057099342346
741,1,1,0.8094450235366821
742,1,1,0.2192648947238922
743,1,1,0.9547349810600281
744,1,1,0.9489355087280273
745,1,1,0.8992091417312622
746,1,1,0.3324378728866577
747,0,1,0.30254170298576355
748,1,1,0.6161124110221863
749,1,1,0.8921173214912415
750,0,0,0.12529107928276062
751,0,0,0.10532323271036148
752,0,1,0.421098917722702
753,1,1,0.9690274596214294
754,1,1,0.4895864725112915
755,1,1,0.8974281549453735
756,1,1,0.5383028984069824
757,1,1,0.6163540482521057
758,1,1,0.5588362812995911
759,1,1,0.9062608480453491
760,1,1,0.3250146806240082
761,1,1,0.6281976103782654
762,1,1,0.931776762008667
763,1,1,0.18169011175632477
764,1,1,0.8434439301490784
765,1,1,0.3836706876754761
766,1,1,0.999935507774353
767,0,1,0.22992682456970215
768,1,1,0.3465411961078644
769,1,1,0.20873987674713135
770,1,1,0.37686702609062195
771,1,1,0.7768809795379639
772,1,1,0.9671956896781921
773,1,1,0.9979739785194397
774,1,1,0.8419829607009888
775,1,1,0.26883751153945923
776,1,1,0.6925133466720581
777,1,1,0.44287529587745667
778,0,1,0.05882441997528076
779,1,1,0.9658121466636658
780,1,1,0.17785295844078064
781,0,1,0.23263542354106903
782,0,1,0.0904427021741867
783,1,1,0.6098889708518982
784,1,1,0.9296866059303284
785,0,1,0.058453138917684555
786,0,1,0.3292190432548523
787,1,1,0.5248311161994934
788,0,1,0.2636038362979889
789,0,1,0.2315213680267334
790,1,1,0.9656228423118591
791,0,1,0.2563733160495758
792,1,1,0.7358728051185608
793,0,1,0.5965014100074768
794,1,1,0.6965247988700867
795,1,1,0.28149253129959106
796,1,1,0.9976615905761719
797,1,1,0.7853102684020996
798,1,1,0.3851601183414459
799,1,1,0.8391780257225037
800,1,1,0.5433884859085083
801,1,1,0.8543996214866638
802,1,1,0.9572867155075073
803,1,1,0.4277906119823456
804,1,1,0.4712165892124176
805,1,1,0.4240754246711731
806,1,1,0.25696706771850586
807,0,1,0.21874429285526276
808,1,1,0.23983480036258698
809,1,1,0.7197974324226379
810,1,1,0.9769942164421082
811,0,1,0.17721407115459442
812,1,1,0.894238293170929
813,1,1,0.9211345314979553
814,1,1,0.8475809693336487
815,1,1,0.3039833903312683
816,1,1,0.4298703670501709
817,1,1,0.8692245483398438
818,1,1,0.7327532172203064
819,1,1,0.9920580983161926
820,0,1,0.2654397785663605
821,1,1,0.25254884362220764
822,1,1,0.42448151111602783
823,1,1,0.7109800577163696
824,1,1,0.9974620342254639
825,1,1,0.721379280090332
826,1,1,0.3604191839694977
827,1,1,0.9984343647956848
828,1,1,0.15487757325172424
829,0,1,0.21422310173511505
830,1,1,0.9071788787841797
831,1,1,0.5120745897293091
832,1,1,0.9564226269721985
833,1,1,0.9870873689651489
834,1,1,0.9081082344055176
835,1,1,0.7678614854812622
836,1,1,0.6492953896522522
837,1,1,0.8766125440597534
838,1,1,0.5674163103103638
839,1,1,0.8790509104728699
840,1,1,0.666982114315033
841,1,1,0.28226128220558167
842,1,1,0.2440061718225479
843,1,1,0.9448906779289246
844,1,1,0.9284719228744507
845,1,1,0.5375223159790039
846,0,0,0.2209925800561905
847,1,1,0.22902728617191315
848,1,1,0.37286219000816345
849,1,1,0.852798342704773
850,1,1,0.9286457896232605
851,1,1,0.9645242094993591
852,1,1,0.9965792298316956
853,1,1,0.6267457604408264
854,1,1,0.8919167518615723
855,1,1,0.7044504880905151
856,1,1,0.48332110047340393
857,1,1,0.3291306793689728
858,1,1,0.4883444011211395
859,1,1,0.7042466402053833
860,1,1,0.9766815900802612
861,1,1,0.9504696130752563
862,1,1,0.754845917224884
863,1,1,0.5141869187355042
864,0,1,0.41234731674194336
865,0,1,0.2936020493507385
866,1,1,0.5263285636901855
867,1,1,0.7209177613258362
868,1,1,0.9669823050498962
869,1,1,0.4420594274997711
870,1,1,0.8908546566963196
871,1,1,0.7515351176261902
872,1,1,0.10048806667327881
873,1,1,0.3810841739177704
874,0,1,0.2431124597787857
875,0,0,0.36569979786872864
876,1,1,0.6113573908805847
877,1,1,0.5776679515838623
878,0,1,0.24876055121421814
879,1,1,0.5143463015556335
880,1,1,0.9910340905189514
881,1,1,0.798539400100708
882,1,1,0.5186970233917236
883,1,1,0.07574962824583054
884,1,1,0.5162606239318848
885,1,1,0.6283564567565918
886,1,1,0.6454136967658997
887,1,1,0.884260892868042
888,1,1,0.6780411005020142
889,1,1,0.8847407102584839
890,1,1,0.7123430967330933
891,0,1,0.4004386067390442
892,1,1,0.9036068320274353
893,1,1,0.9131379723548889
894,1,1,0.908474862575531
895,1,1,0.7935185432434082
896,1,1,0.1727631688117981
897,1,1,0.9119082093238831
898,0,0,0.08252511918544769
899,1,1,0.6495552659034729
900,1,1,0.6466280221939087
901,1,1,0.8220114707946777
902,1,1,0.2273644506931305
903,1,1,0.4560707211494446
904,0,1,0.39532095193862915
905,1,1,0.5902634263038635
906,1,1,0.9711802005767822
907,1,1,0.9384839534759521
908,1,1,0.8749291300773621
909,1,1,0.9766814708709717
910,1,1,0.45402079820632935
911,1,1,0.9334456324577332
912,1,1,0.5765740275382996
913,1,1,0.812277615070343
914,1,1,0.9608671069145203
915,1,1,0.24062325060367584
916,1,1,0.42407310009002686
917,1,1,0.8974291086196899
918,1,1,0.3308826982975006
919,1,1,0.6292544007301331
920,1,1,0.9256995916366577
921,1,1,0.12996971607208252
922,1,1,0.7936577200889587
923,0,0,0.051647014915943146
924,1,1,0.7129385471343994
925,1,1,0.7022496461868286
926,1,1,0.8520029187202454
927,1,1,0.9972010850906372
928,1,1,0.40460559725761414
929,1,1,0.9454697966575623
930,1,1,0.9647411108016968
931,1,1,0.7017539143562317
932,1,1,0.3063499629497528
933,1,1,0.8448861241340637
934,1,1,0.20372170209884644
935,1,1,0.7392650842666626
936,1,1,0.9703531861305237
