,Sample,Clean class,Adversarial class,Success,Iterations,Confidence 1,Confidence 2,Confidence 3,Confidence 4,Confidence 5
44,60,746,439,1,5,0.3154366612434387,0.31528419256210327,0.01644597016274929,0.014496151357889175,0.013121470808982849
45,61,764,807,1,2,0.08473358303308487,0.08464925736188889,0.04213952273130417,0.03722681850194931,0.03481336310505867
46,62,949,927,1,3,0.3105512261390686,0.31022560596466064,0.048010025173425674,0.045520998537540436,0.031041603535413742
47,63,480,498,1,2,0.08877138048410416,0.0885675847530365,0.04851220175623894,0.04473954811692238,0.03154764324426651
48,65,792,795,1,3,0.43695810437202454,0.4366881549358368,0.034120719879865646,0.007524215150624514,0.004639782477170229
49,66,900,821,1,3,0.2947852313518524,0.29462194442749023,0.07603303343057632,0.03555751219391823,0.03528929874300957
50,67,733,557,1,3,0.42949339747428894,0.42916667461395264,0.022646291181445122,0.01221569161862135,0.006670075468719006
51,68,327,112,1,3,0.3669780194759369,0.3664027750492096,0.03599996492266655,0.02099161595106125,0.018086716532707214
52,69,467,930,1,2,0.17294014990329742,0.1726684868335724,0.03850438445806503,0.02846348285675049,0.02327454835176468
53,70,441,883,1,3,0.18562926352024078,0.18547628819942474,0.06486015766859055,0.051138896495103836,0.047854192554950714
54,71,882,414,1,2,0.33244577050209045,0.33159273862838745,0.03614990413188934,0.03342340886592865,0.02651888132095337
55,72,920,605,1,4,0.29628288745880127,0.29614192247390747,0.12148425728082657,0.06974001973867416,0.02671808749437332
56,73,839,672,1,3,0.1262335479259491,0.12608705461025238,0.033498454838991165,0.03237256035208702,0.03105500340461731
57,75,555,407,1,4,0.47399815917015076,0.4738372564315796,0.005737349856644869,0.003554238472133875,0.003446263028308749
58,76,519,860,1,2,0.32217472791671753,0.32080331444740295,0.050182633101940155,0.0303327813744545,0.025192704051733017
59,77,510,540,1,4,0.3002933859825134,0.30018559098243713,0.059408072382211685,0.031869251281023026,0.02626798488199711
60,78,888,718,1,4,0.44230279326438904,0.4418352544307709,0.04491577297449112,0.008891364559531212,0.004552067723125219
61,79,990,946,1,2,0.4281131625175476,0.42686727643013,0.0709598958492279,0.00652186619117856,0.0059531452134251595
62,80,430,903,1,2,0.1405273824930191,0.14011642336845398,0.05731073021888733,0.04913201928138733,0.024614471942186356
63,81,430,890,1,2,0.3573921024799347,0.35711169242858887,0.023269956931471825,0.02066972479224205,0.017455946654081345
64,82,396,363,1,2,0.09789665788412094,0.09713815152645111,0.034000128507614136,0.028135480359196663,0.026823466643691063
65,83,97,98,1,2,0.12213125824928284,0.12206564098596573,0.04568880796432495,0.043841537088155746,0.035869646817445755
66,84,644,626,1,3,0.41699203848838806,0.41667044162750244,0.046646520495414734,0.035037629306316376,0.003408381948247552
67,85,78,928,1,3,0.29558905959129333,0.29523661732673645,0.03311717510223389,0.03014671802520752,0.022270672023296356
68,86,140,139,1,3,0.38895004987716675,0.3887134790420532,0.037274911999702454,0.014682362787425518,0.010334411635994911
69,87,362,383,1,3,0.28158485889434814,0.281497597694397,0.0369587279856205,0.02979460172355175,0.027148520573973656
70,88,705,829,1,3,0.3998228907585144,0.3992749750614166,0.048654377460479736,0.029987331479787827,0.010630489327013493
71,89,659,647,1,2,0.14191704988479614,0.14170445501804352,0.07144593447446823,0.05371410399675369,0.033658817410469055
72,91,967,969,1,4,0.42136839032173157,0.4211663007736206,0.03105824626982212,0.015935173258185387,0.015468123368918896
73,92,489,912,1,2,0.31380629539489746,0.3128548562526703,0.0387890599668026,0.027599314227700233,0.014333624392747879
74,93,937,996,1,3,0.2154598981142044,0.21534331142902374,0.045847468078136444,0.03625806048512459,0.021234244108200073
75,94,991,912,1,4,0.3542640805244446,0.3540038764476776,0.01791495271027088,0.006838837172836065,0.005395996384322643
76,95,887,862,1,3,0.15203645825386047,0.15188132226467133,0.05755648761987686,0.03021170385181904,0.026287663727998734
77,96,603,444,1,4,0.22849690914154053,0.22828933596611023,0.04644693806767464,0.027742471545934677,0.018754934892058372
78,97,467,391,1,2,0.442312091588974,0.4394819140434265,0.049978215247392654,0.03556913882493973,0.007118299603462219
79,98,498,565,1,3,0.32889702916145325,0.3286462128162384,0.05042264983057976,0.0285952128469944,0.018493110314011574
80,99,879,835,1,3,0.4897363781929016,0.4890153110027313,0.0025134398601949215,0.0020101144909858704,0.0013277551624923944
81,100,807,449,1,2,0.1916452795267105,0.19099746644496918,0.08317425847053528,0.08104006201028824,0.059405695647001266
82,101,708,557,1,2,0.20076502859592438,0.20068013668060303,0.0612303726375103,0.04493984207510948,0.04285893961787224
83,102,967,964,1,3,0.3158802092075348,0.3156784176826477,0.06480628252029419,0.02110067568719387,0.019920576363801956
84,103,472,576,1,4,0.26409053802490234,0.2639617323875427,0.09794124215841293,0.009085316210985184,0.007665712386369705
85,106,971,843,1,3,0.1808774322271347,0.18074078857898712,0.06923376768827438,0.055692389607429504,0.022405559197068214
86,107,805,752,1,3,0.21322080492973328,0.2130594104528427,0.06396304070949554,0.04579708352684975,0.04109613224864006
87,108,719,965,1,4,0.15176144242286682,0.1516948789358139,0.024032285436987877,0.013569610193371773,0.013193695805966854
88,109,854,579,1,4,0.4455077052116394,0.4452728033065796,0.02939251810312271,0.009081888012588024,0.008668565191328526
89,111,471,791,1,2,0.1517510563135147,0.1513083577156067,0.05410099774599075,0.04895326495170593,0.022266194224357605
90,114,572,818,1,5,0.331800639629364,0.3317253291606903,0.11431297659873962,0.02720831148326397,0.014851494692265987
91,115,883,494,1,4,0.24804481863975525,0.24789607524871826,0.04764213785529137,0.040715381503105164,0.03810139000415802
92,116,476,762,1,3,0.4205666482448578,0.42008844017982483,0.03039473295211792,0.02245251089334488,0.011628563515841961
93,117,581,570,1,1,0.1867082417011261,0.18643850088119507,0.03421691805124283,0.027906004339456558,0.01760442741215229
94,118,603,730,1,2,0.3156757056713104,0.3154349625110626,0.1525285542011261,0.03679724410176277,0.02303447388112545
95,120,967,925,1,4,0.4156733751296997,0.4154403507709503,0.07050997763872147,0.006278878077864647,0.005569062195718288
96,121,311,123,1,3,0.3316575586795807,0.3309271037578583,0.05376476049423218,0.035184815526008606,0.030044784769415855
97,122,873,586,1,3,0.19496005773544312,0.19463838636875153,0.04514843225479126,0.033837564289569855,0.018212664872407913
98,123,582,118,1,2,0.2665768265724182,0.2662830948829651,0.14987242221832275,0.08379868417978287,0.03767060860991478
99,124,16,86,1,4,0.14449715614318848,0.14440114796161652,0.07529067248106003,0.022069355472922325,0.01924457959830761
100,125,672,701,1,2,0.29542410373687744,0.29495060443878174,0.1255245953798294,0.06516310572624207,0.00798763707280159
101,126,780,724,1,2,0.45574766397476196,0.4554196298122406,0.030467888340353966,0.007689553778618574,0.0063448380678892136
102,127,489,559,1,6,0.4458546042442322,0.44565480947494507,0.01279474701732397,0.007520120125263929,0.005958735942840576
103,128,685,507,1,3,0.4450918138027191,0.4446849226951599,0.01373341865837574,0.008927923627197742,0.007258558180183172
104,129,366,297,1,3,0.32764187455177307,0.32732895016670227,0.06866751611232758,0.05405861511826515,0.014628462493419647
105,131,746,615,1,5,0.23960447311401367,0.23953799903392792,0.05481356382369995,0.0326189287006855,0.02937615104019642
106,132,599,904,1,7,0.14312098920345306,0.14306524395942688,0.008602759800851345,0.007407773286104202,0.007373737171292305
107,133,912,425,1,1,0.07006270438432693,0.06985794007778168,0.06099039316177368,0.05008203908801079,0.045750148594379425
108,134,950,932,1,2,0.2051544487476349,0.20495693385601044,0.10774289816617966,0.0613885335624218,0.0446871817111969
109,136,614,439,1,3,0.24280937016010284,0.24263204634189606,0.08702219277620316,0.02089887484908104,0.013717925176024437
110,137,348,169,1,2,0.2990514636039734,0.2961753308773041,0.051830943673849106,0.03629371523857117,0.01579716056585312
111,139,353,173,1,3,0.436789333820343,0.43578118085861206,0.021578144282102585,0.019694622606039047,0.013495584949851036
112,140,21,23,1,3,0.4243904948234558,0.42413800954818726,0.06166474148631096,0.014238310977816582,0.007257256656885147
113,141,84,474,1,4,0.38979244232177734,0.38949257135391235,0.007994681596755981,0.005478887353092432,0.005036030896008015
114,143,946,985,1,4,0.29197657108306885,0.29169631004333496,0.024864759296178818,0.023163026198744774,0.013642062433063984
115,144,746,450,1,2,0.43838754296302795,0.4383578598499298,0.06642666459083557,0.017016546800732613,0.00700625404715538
116,145,646,958,1,3,0.2487192004919052,0.2486097663640976,0.04670167714357376,0.045116543769836426,0.021566657349467278
117,147,469,541,1,3,0.25630226731300354,0.25481680035591125,0.16906242072582245,0.026837443932890892,0.024571333080530167
118,149,81,139,1,4,0.33201032876968384,0.3318958878517151,0.040095992386341095,0.02042504958808422,0.01808902621269226
119,150,734,407,1,2,0.43490108847618103,0.43454909324645996,0.04419482499361038,0.024297326803207397,0.01565450429916382
120,151,719,338,1,2,0.21070879697799683,0.2102995663881302,0.0655270516872406,0.024091264232993126,0.021141409873962402
121,153,293,288,1,2,0.4745454490184784,0.4743766784667969,0.005556801334023476,0.00255333143286407,0.0009565456421114504
122,155,416,890,1,3,0.29041460156440735,0.29015007615089417,0.0759369358420372,0.03793954849243164,0.035860780626535416
123,156,544,606,1,3,0.21304163336753845,0.21249783039093018,0.035572268068790436,0.031900886446237564,0.025124963372945786
124,157,415,956,1,2,0.20880357921123505,0.20859181880950928,0.11210011690855026,0.06299521774053574,0.04479924589395523
125,158,814,673,1,4,0.2701699435710907,0.27001088857650757,0.03846335783600807,0.017364533618092537,0.013403723947703838
126,159,295,101,1,2,0.2815735638141632,0.28045400977134705,0.05094698816537857,0.04245847463607788,0.0406092032790184
127,160,829,466,1,3,0.39440494775772095,0.3942270874977112,0.02695922739803791,0.022481968626379967,0.019247671589255333
128,161,759,732,1,4,0.4255276024341583,0.4252898693084717,0.027196945622563362,0.026401987299323082,0.012341168709099293
129,162,971,107,1,3,0.30493873357772827,0.304425448179245,0.02933450974524021,0.027218226343393326,0.025070086121559143
130,163,306,904,1,3,0.24407102167606354,0.24380604922771454,0.04741637408733368,0.02591375634074211,0.019986307248473167
131,164,637,703,1,3,0.3030581772327423,0.3026854395866394,0.032929688692092896,0.0226888544857502,0.014902492053806782
132,165,471,974,1,2,0.14236876368522644,0.14226628839969635,0.04411686956882477,0.03440262749791145,0.02617994137108326
133,166,94,21,1,4,0.3170970380306244,0.3168815076351166,0.05042143538594246,0.014335444197058678,0.014173317700624466
134,167,17,320,1,2,0.06696616858243942,0.06686139106750488,0.03904668241739273,0.026155242696404457,0.02496826834976673
135,168,984,580,1,4,0.39566028118133545,0.3954867422580719,0.018758388236165047,0.010299629531800747,0.009394645690917969
136,170,863,888,1,3,0.2452038824558258,0.24454624950885773,0.07680663466453552,0.028156403452157974,0.02591889165341854
137,171,391,2,1,2,0.3457818925380707,0.34518980979919434,0.13061369955539703,0.02561241015791893,0.01737925410270691
138,172,531,704,1,4,0.4310589134693146,0.43077412247657776,0.0061979698948562145,0.0052870879881083965,0.004234862979501486
139,173,383,384,1,2,0.44162407517433167,0.440163791179657,0.018957197666168213,0.014122127555310726,0.0057477499358356
140,174,417,557,1,2,0.33159977197647095,0.3311898708343506,0.048707880079746246,0.019354360178112984,0.0168234184384346
141,175,442,409,1,3,0.29120707511901855,0.29109516739845276,0.054842691868543625,0.04855680465698242,0.04138091951608658
142,176,38,56,1,3,0.0920213907957077,0.09195393323898315,0.029503555968403816,0.027086496353149414,0.023550892248749733
143,177,858,879,1,2,0.11540910601615906,0.1152339056134224,0.04545788839459419,0.024976126849651337,0.021580493077635765
144,178,716,867,1,5,0.21471740305423737,0.21463796496391296,0.03187147527933121,0.02292734757065773,0.016450418159365654
145,179,99,331,1,3,0.18127180635929108,0.18117475509643555,0.09598509967327118,0.03524459898471832,0.025823509320616722
146,180,546,592,1,4,0.4926355481147766,0.4922565519809723,0.008284768089652061,0.0011899812379851937,0.0003883966419380158
147,181,137,344,1,3,0.172713041305542,0.17257621884346008,0.1043250635266304,0.05270344763994217,0.03665215149521828
148,182,980,111,1,2,0.44340649247169495,0.4426058828830719,0.014516266994178295,0.013641608878970146,0.01262282207608223
149,183,517,755,1,1,0.23238703608512878,0.2312173843383789,0.08076874166727066,0.05435570701956749,0.03378999978303909
150,184,322,326,1,2,0.3576242923736572,0.35710862278938293,0.034556448459625244,0.021407481282949448,0.020758461207151413
151,185,765,532,1,3,0.37565866112709045,0.3754355311393738,0.10986430197954178,0.07550646364688873,0.0126788429915905
152,186,632,485,1,4,0.355656236410141,0.35549721121788025,0.03968360275030136,0.03284892067313194,0.017163921147584915
153,188,595,856,1,4,0.44118523597717285,0.44109055399894714,0.045569662004709244,0.02667582780122757,0.003987020812928677
154,189,754,507,1,3,0.26778116822242737,0.2676651179790497,0.032960616052150726,0.027405887842178345,0.019160674884915352
155,190,805,768,1,2,0.3949868083000183,0.3947634994983673,0.04212081432342529,0.031353335827589035,0.022221704944968224
156,191,873,497,1,3,0.22847945988178253,0.22818167507648468,0.10514024645090103,0.03989012911915779,0.030383268371224403
157,192,980,1,1,2,0.17875047028064728,0.17832157015800476,0.049670856446027756,0.03139125555753708,0.03002314269542694
158,193,475,576,1,2,0.15684758126735687,0.15619400143623352,0.07972422242164612,0.05160491541028023,0.04078831151127815
159,194,455,746,1,4,0.42456406354904175,0.4244426190853119,0.014080420136451721,0.005300333257764578,0.004906106274574995
160,195,442,698,1,2,0.2663419544696808,0.2662324905395508,0.04834327846765518,0.038351815193891525,0.03687030449509621
161,196,734,751,1,3,0.3413287103176117,0.34111180901527405,0.06123165786266327,0.03382289782166481,0.022544406354427338
162,197,879,439,1,2,0.19906218349933624,0.1987878680229187,0.08746591210365295,0.03274235501885414,0.017095385119318962
163,199,701,557,1,1,0.11953948438167572,0.1191876232624054,0.07384753227233887,0.058379776775836945,0.01864156313240528
164,200,685,785,1,3,0.26462772488594055,0.2645416855812073,0.049280352890491486,0.03986534848809242,0.02995113655924797
165,202,768,522,1,2,0.13321667909622192,0.1329086273908615,0.050185054540634155,0.039905764162540436,0.028773566707968712
166,203,521,886,1,3,0.2881128787994385,0.28776031732559204,0.06422331184148788,0.0617343932390213,0.017326168715953827
167,204,640,835,1,2,0.38004496693611145,0.37951943278312683,0.021459059789776802,0.00806430634111166,0.005391065496951342
168,205,663,497,1,3,0.478457510471344,0.47836214303970337,0.005607862491160631,0.003840568708255887,0.002805451862514019
169,206,720,631,1,3,0.261029988527298,0.26064106822013855,0.12482424080371857,0.06768762320280075,0.061936672776937485
170,207,759,761,1,3,0.2004593163728714,0.20027166604995728,0.046759624034166336,0.04051390290260315,0.030109155923128128
171,208,535,758,1,4,0.47427842020988464,0.47402745485305786,0.006002603564411402,0.004629501141607761,0.0023129575420171022
172,209,582,781,1,3,0.2194480448961258,0.21927033364772797,0.06664437800645828,0.05157186836004257,0.04137090593576431
173,211,859,941,1,3,0.3166659474372864,0.31640514731407166,0.0361027717590332,0.01855006441473961,0.01663186401128769
174,212,532,526,1,3,0.29828977584838867,0.2981356382369995,0.04731675982475281,0.020657092332839966,0.019652552902698517
175,213,113,988,1,4,0.4574708342552185,0.45718732476234436,0.005997650325298309,0.0039419191889464855,0.003164572175592184
176,216,554,718,1,2,0.41435664892196655,0.4139913022518158,0.08101309090852737,0.017118189483880997,0.007551949005573988
177,217,351,353,1,2,0.35438016057014465,0.3542250692844391,0.06932245939970016,0.03369879722595215,0.03208523988723755
178,218,311,66,1,3,0.10733514279127121,0.10723160207271576,0.08838827908039093,0.07786086946725845,0.05238957703113556
179,219,8,87,1,2,0.09317602217197418,0.09301434457302094,0.040166813880205154,0.03788349777460098,0.03379742428660393
180,220,385,386,1,3,0.426979660987854,0.42668452858924866,0.09552514553070068,0.0036774734035134315,0.002630354603752494
181,221,570,447,1,3,0.347912460565567,0.3477276861667633,0.09058921039104462,0.05216505005955696,0.012819658033549786
182,222,480,548,1,6,0.3256458640098572,0.3255325257778168,0.10111863166093826,0.019240619614720345,0.013361337594687939
183,224,324,999,1,3,0.18384261429309845,0.1836714893579483,0.08419967442750931,0.02304769493639469,0.021625613793730736
184,225,897,632,1,4,0.3462308943271637,0.34599754214286804,0.01561406534165144,0.014938498847186565,0.013449381105601788
185,226,738,412,1,3,0.3926350474357605,0.3923913538455963,0.15282030403614044,0.013402100652456284,0.00607338547706604
186,228,814,435,1,4,0.317169725894928,0.31704241037368774,0.0761939063668251,0.06305009126663208,0.04006001353263855
187,229,253,273,1,3,0.15109023451805115,0.1509413868188858,0.02619081363081932,0.025604605674743652,0.024918682873249054
188,230,751,817,1,4,0.4625413417816162,0.4624623954296112,0.007897162809967995,0.003843845333904028,0.002395696472376585
189,231,340,646,1,4,0.20969830453395844,0.20960234105587006,0.015067106112837791,0.01276981271803379,0.010259993374347687
190,233,982,578,1,3,0.31990236043930054,0.3197355270385742,0.11467894166707993,0.10856445133686066,0.013409679755568504
191,235,280,277,1,3,0.40013283491134644,0.39975371956825256,0.09074711799621582,0.03424584120512009,0.010109106078743935
192,236,546,402,1,5,0.4958075284957886,0.49574512243270874,0.006758284289389849,0.0004954381147399545,0.00016713894729036838
193,238,323,313,1,1,0.08673684298992157,0.08663012087345123,0.06833750754594803,0.05876399576663971,0.05701494961977005
194,239,535,566,1,3,0.25889748334884644,0.25866180658340454,0.05955576151609421,0.050691261887550354,0.04582256078720093
195,240,665,870,1,2,0.17827606201171875,0.17823763191699982,0.1146288514137268,0.08149313181638718,0.06424582749605179
196,241,429,855,1,5,0.40581223368644714,0.40550467371940613,0.01759517937898636,0.012299127876758575,0.009973615407943726
197,242,893,608,1,2,0.16256028413772583,0.16238434612751007,0.09715891629457474,0.03745429962873459,0.020510777831077576
198,244,511,717,1,3,0.3447820842266083,0.3445888161659241,0.08509784936904907,0.05283503234386444,0.01962936855852604
199,246,734,751,1,3,0.377265065908432,0.37675774097442627,0.04848817363381386,0.032264068722724915,0.025939013808965683
200,247,513,875,1,2,0.4334295988082886,0.4332762658596039,0.010693114250898361,0.008246623910963535,0.003805318847298622
201,248,663,483,1,2,0.3263314962387085,0.3256571590900421,0.12276004254817963,0.04154449701309204,0.03797092288732529
202,249,766,998,1,2,0.09877666085958481,0.09864524751901627,0.08888161927461624,0.04217025637626648,0.039924509823322296
203,250,540,517,1,3,0.375316858291626,0.3751329183578491,0.06168682128190994,0.007316519506275654,0.0061089759692549706
204,252,749,591,1,3,0.13497918844223022,0.13482415676116943,0.040009453892707825,0.03489087522029877,0.019938712939620018
205,253,718,449,1,3,0.3461296856403351,0.3454902172088623,0.06447789818048477,0.015451764687895775,0.008827774785459042
206,254,841,474,1,3,0.2711857259273529,0.27100449800491333,0.033969104290008545,0.028097758069634438,0.01864778995513916
207,255,858,807,1,5,0.48636484146118164,0.4858808219432831,0.005074336659163237,0.0034917837474495173,0.0015947051579132676
208,256,471,603,1,3,0.419985294342041,0.4197482466697693,0.04741689935326576,0.017671454697847366,0.015376736409962177
209,257,1,731,1,2,0.07952568680047989,0.07939602434635162,0.04701417312026024,0.032539159059524536,0.03194279968738556
210,258,879,396,1,1,0.39269721508026123,0.39161714911460876,0.03902963176369667,0.010677396319806576,0.008680098690092564
211,259,301,670,1,3,0.24722091853618622,0.24705758690834045,0.07891786098480225,0.03552081063389778,0.024388952180743217
212,260,425,888,1,3,0.31024977564811707,0.3099055588245392,0.02805309183895588,0.02385844476521015,0.020464438945055008
213,261,787,640,1,2,0.29875218868255615,0.29830294847488403,0.0976794883608818,0.07173885405063629,0.03898685798048973
214,262,933,118,1,4,0.29081225395202637,0.290669322013855,0.15370872616767883,0.023252733051776886,0.021710289642214775
215,263,912,863,1,2,0.15736714005470276,0.15684296190738678,0.05150793492794037,0.03706255555152893,0.035373248159885406
216,264,624,454,1,2,0.486461877822876,0.48610109090805054,0.008380346931517124,0.006315097212791443,0.0032406023237854242
217,265,311,57,1,1,0.19549955427646637,0.1951240450143814,0.07903651148080826,0.04118340089917183,0.021278880536556244
218,266,325,78,1,3,0.14021413028240204,0.1401042491197586,0.0497109554708004,0.03205510601401329,0.029578140005469322
219,267,989,948,1,3,0.201616570353508,0.20135438442230225,0.08577869832515717,0.06750807911157608,0.05103475600481033
220,271,717,555,1,3,0.3132777512073517,0.3130469024181366,0.06598412990570068,0.038677312433719635,0.0332225076854229
221,273,847,586,1,3,0.4267232418060303,0.4265592694282532,0.03218826279044151,0.016186967492103577,0.0069581372663378716
222,275,900,733,1,3,0.0958305150270462,0.09575756639242172,0.030382031574845314,0.027646221220493317,0.01916426047682762
223,276,322,326,1,2,0.24327416718006134,0.24317002296447754,0.14880521595478058,0.12382211536169052,0.0378207229077816
224,277,317,316,1,3,0.40614593029022217,0.4058528244495392,0.015627611428499222,0.014008873142302036,0.012233471497893333
225,278,546,767,1,3,0.13082106411457062,0.13073743879795074,0.0588240772485733,0.054222866892814636,0.03272981941699982
226,279,858,839,1,3,0.23983381688594818,0.23960942029953003,0.10960827767848969,0.07494081556797028,0.03557818382978439
227,280,853,958,1,3,0.43691563606262207,0.43661031126976013,0.032783254981040955,0.0146949989721179,0.006538192741572857
228,281,303,310,1,2,0.40075433254241943,0.4006817042827606,0.05384596064686775,0.046128518879413605,0.02709004282951355
229,282,433,693,1,4,0.40938591957092285,0.40909242630004883,0.11409933120012283,0.009107029996812344,0.007093613967299461
230,284,763,764,1,3,0.3880758583545685,0.38783907890319824,0.09599241614341736,0.00649308692663908,0.006312544923275709
231,285,679,591,1,2,0.42965805530548096,0.42733123898506165,0.03571293130517006,0.014271119609475136,0.011482881382107735
232,286,847,410,1,3,0.3143312931060791,0.3139885365962982,0.07449387013912201,0.02716055139899254,0.013286314904689789
233,287,57,26,1,2,0.3217308819293976,0.3155936598777771,0.027098165825009346,0.02264520898461342,0.02135472558438778
234,288,144,21,1,2,0.20840978622436523,0.20828381180763245,0.09439115226268768,0.06764288246631622,0.04421497508883476
235,289,590,810,1,3,0.32027697563171387,0.32010290026664734,0.11034423112869263,0.09709449112415314,0.061085283756256104
236,290,565,547,1,2,0.2485186606645584,0.24824103713035583,0.08920937031507492,0.05504724383354187,0.042367417365312576
237,291,963,964,1,3,0.26264452934265137,0.2625555098056793,0.07485928386449814,0.0392785407602787,0.03461340814828873
238,292,326,318,1,3,0.17574630677700043,0.17545875906944275,0.04501233622431755,0.032730765640735626,0.01491529494524002
239,293,830,864,1,3,0.1336275190114975,0.13348697125911713,0.04075692966580391,0.03899483382701874,0.03371088579297066
240,295,322,326,1,3,0.2620302736759186,0.26191747188568115,0.04739070311188698,0.04394341632723808,0.008484065532684326
241,296,320,319,1,3,0.49507609009742737,0.49488016963005066,0.0012542314361780882,0.0008584257448092103,0.00038684974424540997
242,297,629,52,1,3,0.24054650962352753,0.24000824987888336,0.044375937432050705,0.037468526512384415,0.027738085016608238
